ax_s,ay_s,az_s,gx_s,gy_s,gz_s,A_s,G_s
0.25,-0.4688,0.9375,10.7422,2.9297,1.9531,1.0776,11.3045
0.3125,-0.4219,1.0938,10.7422,4.8828,0.9766,1.2132,11.8402
0.2812,-0.3594,1.2188,13.6719,3.9062,0.9766,1.3014,14.2525
0.3281,-0.3125,1.0469,15.625,3.9062,0.9766,1.1407,16.1355
0.3281,-0.2656,1.0156,16.6016,2.9297,0.0,1.0999,16.8581
0.2812,-0.2656,1.0625,18.5547,0.9766,0.0,1.1307,18.5804
0.2656,-0.25,0.9688,21.4844,0.0,-0.9766,1.0351,21.5066
0.25,-0.1719,0.9688,23.4375,0.0,-0.9766,1.0151,23.4578
0.25,-0.1406,1.0,26.3672,0.0,-1.9531,1.0403,26.4394
0.2656,-0.0625,1.0938,30.2734,0.0,-3.9062,1.1273,30.5244
0.2656,0.0,1.0312,31.25,0.0,-4.8828,1.0649,31.6292
0.2812,0.0625,1.1719,34.1797,0.9766,-5.8594,1.2068,34.692
0.2812,0.0781,1.1719,37.1094,2.9297,-6.8359,1.2077,37.8473
0.2969,0.1875,1.1406,38.0859,3.9062,-7.8125,1.1934,39.0747
0.2969,0.3125,1.125,37.1094,4.8828,-7.8125,1.2047,38.2359
0.3438,0.4375,1.1406,36.1328,4.8828,-7.8125,1.2691,37.2888
0.2812,0.4844,1.125,35.1562,3.9062,-7.8125,1.2567,36.2251
0.2656,0.5625,1.1719,32.2266,5.8594,-8.7891,1.3267,33.9136
0.2344,0.4844,1.25,34.1797,8.7891,-10.7422,1.3609,36.8903
0.2344,0.6875,1.1406,37.1094,13.6719,-12.6953,1.3523,41.5355
0.2656,0.8438,1.2969,36.1328,17.5781,-17.5781,1.5698,43.8584
0.3438,1.0156,1.4531,48.8281,14.6484,-25.3906,1.8059,56.9513
0.4375,1.0938,1.7344,85.9375,7.8125,-40.0391,2.0966,95.1284
0.3125,0.8906,1.8906,124.0234,10.7422,-41.0156,2.1131,131.0706
0.3906,1.2344,1.2188,124.0234,28.3203,-53.7109,1.7781,138.0895
0.2812,1.3125,1.0938,124.0234,37.1094,-64.4531,1.7315,144.6137
-0.0312,1.2344,1.3125,124.0234,48.8281,-65.4297,1.802,148.4825
-0.2656,1.25,1.3906,124.0234,36.1328,-50.7812,1.8886,138.8025
-0.1094,1.0625,1.2656,124.0234,15.625,-37.1094,1.6561,130.3958
0.1094,0.7656,1.125,122.0703,9.7656,-40.0391,1.3652,128.8396
0.4219,0.3594,0.9219,98.6328,-1.9531,-44.9219,1.0756,108.3984
0.5,-0.1562,0.5156,103.5156,4.8828,-52.7344,0.735,116.2766
0.3594,-0.4531,-0.4688,113.2812,-0.9766,-62.5,0.7444,129.3826
0.375,-0.6094,-0.1875,92.7734,20.5078,-66.4062,0.7397,115.9192
0.1562,-0.8281,-0.0312,78.125,16.6016,-60.5469,0.8433,100.225
0.3281,-1.1094,-0.0938,87.8906,8.7891,-50.7812,1.1607,101.8859
0.4531,-1.4688,-0.2344,90.8203,5.8594,-45.8984,1.5548,101.9281
-0.0156,-1.3906,-0.0312,69.3359,12.6953,-28.3203,1.3911,75.965
0.2656,-0.8438,0.1875,37.1094,24.4141,-24.4141,0.9042,50.6873
0.5625,-1.0,0.2344,11.7188,20.5078,-36.1328,1.171,43.168
0.9844,-1.6875,1.0,59.5703,2.9297,-40.0391,2.1947,71.8354
0.6406,-2.0,0.8594,124.0234,-11.7188,-43.9453,2.2691,132.0997
0.2812,-1.5781,0.7656,122.0703,-20.5078,-48.8281,1.7764,133.0636
0.0938,-0.1562,-1.1719,102.5391,-32.2266,-61.5234,1.186,123.8465
0.5625,-0.4062,0.4844,75.1953,17.5781,-40.0391,0.8462,86.9854
0.5781,-0.5312,0.9844,69.3359,3.9062,-26.3672,1.2591,74.283
0.5469,-0.5312,0.8594,30.2734,-1.9531,-18.5547,1.1488,35.5608
0.625,-0.5469,0.8281,23.4375,0.9766,-12.6953,1.1728,26.6729
0.625,-0.5625,0.8906,20.5078,0.0,-10.7422,1.2248,23.1509
0.5469,-0.6094,0.9531,17.5781,1.9531,-8.7891,1.2565,19.7498
0.5781,-0.5938,1.0,15.625,0.9766,-7.8125,1.2988,17.4966
0.6406,-0.5938,1.0,10.7422,0.9766,-5.8594,1.3278,12.2752
0.6875,-0.5781,1.0469,6.8359,2.9297,-3.9062,1.3794,8.4007
0.6406,-0.5625,1.0625,2.9297,1.9531,-1.9531,1.3622,4.0265
0.5625,-0.5312,0.9844,0.0,0.0,0.0,1.252,0.0
0.5312,-0.5,0.9219,-0.9766,-0.9766,0.0,1.1756,1.3811
0.5156,-0.5156,0.8438,-2.9297,-1.9531,0.0,1.1152,3.521
0.4688,-0.5312,0.7344,-2.9297,-1.9531,0.0,1.0204,3.521
0.4219,-0.4844,0.6406,-2.9297,-0.9766,0.0,0.9072,3.0882
0.4219,-0.4688,0.5625,-1.9531,-0.9766,0.0,0.8451,2.1837
0.4219,-0.4375,0.5625,-0.9766,0.0,0.0,0.8281,0.9766
0.4375,-0.4531,0.6406,0.0,0.0,0.0,0.8984,0.0
0.4688,-0.5312,0.7188,0.0,1.9531,0.0,1.0092,1.9531
0.4219,-0.5625,0.7031,0.0,0.0,0.0,0.9944,0.0
0.4375,-0.5312,0.6094,0.9766,-0.9766,-0.9766,0.9192,1.6915
0.4844,-0.5625,0.6719,2.9297,0.0,-0.9766,1.0012,3.0882
0.4844,-0.5625,0.75,4.8828,0.0,-1.9531,1.0552,5.259
0.4375,-0.5,0.6094,5.8594,-0.9766,-1.9531,0.9015,6.2531
0.4375,-0.4844,0.5625,8.7891,1.9531,-3.9062,0.8616,9.8143
0.5,-0.4688,0.8281,10.7422,3.9062,-3.9062,1.075,12.0794
0.4844,-0.3906,0.7812,7.8125,0.0,-2.9297,0.9988,8.3438
0.5156,-0.375,0.7344,6.8359,2.9297,-2.9297,0.9725,7.9935
0.4688,-0.4219,0.8125,6.8359,6.8359,-1.9531,1.0285,9.8628
0.4688,-0.3906,0.7656,7.8125,5.8594,-2.9297,0.979,10.1956
0.4375,-0.3906,0.6562,9.7656,5.8594,-3.9062,0.8801,12.0399
0.4375,-0.3438,0.7812,8.7891,6.8359,-2.9297,0.9591,11.5135
0.4219,-0.2656,0.7344,9.7656,7.8125,-1.9531,0.8876,12.6577
0.4219,-0.375,0.8594,8.7891,6.8359,-1.9531,1.0282,11.3045
0.4219,-0.3594,0.8281,8.7891,6.8359,-1.9531,0.9965,11.3045
0.4219,-0.3281,0.8594,6.8359,6.8359,-0.9766,1.012,9.7167
0.3906,-0.2812,0.9219,5.8594,7.8125,-0.9766,1.04,9.8143
0.3906,-0.2031,0.9531,5.8594,7.8125,0.0,1.0499,9.7656
0.3438,-0.2344,0.9531,3.9062,9.7656,0.0,1.04,10.5179
0.3438,-0.25,0.9062,2.9297,8.7891,0.0,1.001,9.2645
0.375,-0.2969,0.9375,1.9531,10.7422,0.0,1.0525,10.9183
0.3906,-0.3125,0.9375,1.9531,10.7422,0.0,1.0626,10.9183
0.3906,-0.3281,0.9688,1.9531,10.7422,0.0,1.0949,10.9183
0.3438,-0.3438,0.9844,1.9531,8.7891,0.0,1.0979,9.0035
0.2656,-0.3281,0.9844,2.9297,6.8359,-1.9531,1.0711,7.6895
0.2656,-0.2031,0.9219,4.8828,5.8594,-2.9297,0.9806,8.1705
0.2188,-0.2656,0.9531,5.8594,7.8125,-3.9062,1.0133,10.5179
0.2656,-0.1875,1.0469,8.7891,8.7891,-5.8594,1.0962,13.7415
0.2969,-0.1719,1.0,12.6953,7.8125,-6.8359,1.0572,16.3993
0.3438,-0.125,1.1094,15.625,9.7656,-5.8594,1.1681,19.335
0.3125,-0.1562,1.1875,16.6016,12.6953,-4.8828,1.2378,21.4622
0.25,-0.125,1.2812,15.625,16.6016,-4.8828,1.3114,23.3151
0.25,-0.0625,1.2812,15.625,21.4844,-5.8594,1.3069,27.2039
0.1719,-0.1406,1.25,15.625,23.4375,-5.8594,1.2696,28.7713
0.125,0.0,1.125,15.625,24.4141,-5.8594,1.1319,29.5723
0.0156,0.0938,1.4531,16.6016,24.4141,-6.8359,1.4562,30.3049
0.0625,0.0,1.4375,12.6953,26.3672,-6.8359,1.4389,30.0521
-0.0625,0.2031,1.7656,1.9531,38.0859,-10.7422,1.7784,39.62
0.0,0.0312,1.5156,-0.9766,39.0625,-26.3672,1.5159,47.1387
-0.0312,0.125,1.4688,-1.9531,43.9453,-19.5312,1.4744,48.1298
0.1406,-0.1406,1.25,18.5547,35.1562,-55.6641,1.2657,68.4012
0.5156,-0.125,1.2656,26.3672,13.6719,-55.6641,1.3723,63.0923
0.4688,-0.0938,1.0938,5.8594,29.2969,-18.5547,1.1937,35.1698
-0.0938,0.125,0.7656,2.9297,57.6172,-10.7422,0.7814,58.6832
-0.3438,0.0,0.5312,-11.7188,78.125,1.9531,0.6328,79.0232
-0.9844,-0.0312,0.75,-13.6719,70.3125,8.7891,1.2379,72.1666
-1.0469,-0.375,0.5938,-17.5781,34.1797,6.8359,1.2606,39.0381
-0.4531,-0.2344,0.3438,0.9766,19.5312,0.9766,0.6152,19.58
-0.4062,-0.0156,0.4688,15.625,24.4141,0.0,0.6205,28.986
-0.3906,0.0312,0.5312,6.8359,25.3906,-1.9531,0.6601,26.3672
-0.3906,0.0312,0.5312,-3.9062,25.3906,-1.9531,0.6601,25.7635
-0.5156,0.0,0.5625,-1.9531,25.3906,-3.9062,0.7631,25.7635
-0.6562,0.0,0.6094,2.9297,20.5078,-5.8594,0.8955,21.5287
-0.7656,0.0625,0.5938,5.8594,14.6484,-7.8125,0.9709,17.6052
-0.8281,0.1406,0.4844,5.8594,13.6719,-7.8125,0.9696,16.8014
-0.9062,0.1562,0.4219,1.9531,12.6953,-7.8125,1.0118,15.034
-0.8281,0.1562,0.3906,1.9531,12.6953,-7.8125,0.9289,15.034
-0.75,0.1719,0.4219,2.9297,14.6484,-6.8359,0.8775,16.4283
-0.75,0.1875,0.4531,3.9062,15.625,-5.8594,0.8961,17.1386
-0.7656,0.2031,0.4688,0.9766,18.5547,-4.8828,0.9204,19.2112
-0.8281,0.2344,0.4219,0.0,18.5547,-4.8828,0.9585,19.1864
-1.0156,0.2344,0.4219,4.8828,16.6016,-2.9297,1.1245,17.551
-1.125,0.1562,0.375,1.9531,10.7422,3.9062,1.1961,11.596
-1.1875,0.0312,0.3594,-7.8125,0.0,9.7656,1.2411,12.5061
-1.3281,-0.0781,0.2656,-19.5312,-3.9062,13.6719,1.3567,24.1588
-1.2812,-0.125,0.1406,-22.4609,-2.9297,14.6484,1.295,26.9751
-0.9844,-0.3125,-0.0312,-6.8359,3.9062,0.0,1.0333,7.8733
-0.6094,-0.375,-0.125,46.875,6.8359,-1.9531,0.7264,47.4111
-0.6562,-0.125,-0.0312,19.5312,-0.9766,-6.8359,0.6688,20.716
-0.9062,0.0938,0.0781,3.9062,1.9531,-4.8828,0.9144,6.551
-1.0469,0.0625,0.125,5.8594,14.6484,-6.8359,1.0562,17.1942
-1.0156,-0.0312,0.1719,8.7891,16.6016,-3.9062,1.0305,19.1864
-0.9375,-0.1406,0.1719,8.7891,4.8828,-0.9766,0.9634,10.1016
-0.9062,-0.25,0.125,-4.8828,0.0,0.0,0.9484,4.8828
-0.9375,-0.2656,0.0469,-15.625,0.9766,2.9297,0.9755,15.9273
-0.9219,-0.2344,0.0,-12.6953,-1.9531,3.9062,0.9512,13.4255
-0.9375,-0.1406,0.0781,-0.9766,-6.8359,2.9297,0.9512,7.5011
-0.9531,-0.0781,0.125,3.9062,-4.8828,1.9531,0.9645,6.551
-0.9688,-0.0312,0.125,1.9531,-4.8828,1.9531,0.9773,5.6099
