ax_s,ay_s,az_s,gx_s,gy_s,gz_s,A_s,G_s
0.2188,-0.6562,-0.4219,24.4141,5.8594,13.6719,0.8102,28.5884
0.1875,-0.8906,-0.375,30.2734,2.9297,12.6953,0.9844,32.9581
0.2812,-1.0,-0.2344,25.3906,-5.8594,11.7188,1.0649,28.5718
0.2656,-0.875,-0.2188,27.3438,-9.7656,12.6953,0.9402,31.6894
0.0469,-1.0,-0.2188,25.3906,-2.9297,19.5312,1.0247,32.1673
0.0938,-1.0,-0.4062,26.3672,-1.9531,25.3906,1.0834,36.6569
0.0469,-1.0312,-0.3125,22.4609,-15.625,27.3438,1.0786,38.6822
-0.0625,-1.375,-0.0938,68.3594,-5.8594,33.2031,1.3796,76.2219
-0.0469,-1.0156,0.0312,76.1719,3.9062,33.2031,1.0172,83.1857
-0.1562,-0.7969,0.1719,72.2656,0.0,25.3906,0.83,76.5964
-0.1406,-1.0156,0.375,59.5703,0.9766,19.5312,1.0917,62.6981
-0.1719,-0.9844,0.4219,59.5703,0.0,19.5312,1.0847,62.6904
-0.0938,-0.6719,0.3438,65.4297,-0.9766,20.5078,0.7605,68.5753
-0.2031,-0.6406,0.5156,51.7578,-5.8594,16.6016,0.8471,54.6701
-0.2031,-0.6875,0.6719,41.0156,-1.9531,12.6953,0.9825,42.9798
-0.3125,-0.7031,0.7188,32.2266,0.9766,11.7188,1.0529,34.305
-0.3125,-0.6562,0.875,23.4375,0.9766,6.8359,1.1375,24.4336
-0.3438,-0.6719,0.7812,15.625,0.0,4.8828,1.0862,16.3702
-0.3438,-0.6875,0.7969,15.625,0.0,4.8828,1.1072,16.3702
-0.3125,-0.6562,0.8125,17.5781,2.9297,4.8828,1.0902,18.4774
-0.2812,-0.5938,0.7656,19.5312,5.8594,5.8594,1.0089,21.2164
-0.2812,-0.5781,0.7344,20.5078,8.7891,7.8125,0.976,23.6401
-0.2812,-0.5312,0.7344,21.4844,9.7656,8.7891,0.949,25.1832
-0.3438,-0.4531,0.7344,22.4609,9.7656,8.7891,0.9289,26.0213
-0.3281,-0.4375,0.75,23.4375,8.7891,8.7891,0.9282,26.5294
-0.3438,-0.4062,0.7656,26.3672,6.8359,9.7656,0.9324,28.9366
-0.4062,-0.3125,0.8281,26.3672,5.8594,10.7422,0.9739,29.0681
-0.4062,-0.2969,0.875,25.3906,3.9062,11.7188,1.0094,28.236
-0.4219,-0.25,0.9062,28.3203,3.9062,11.7188,1.0304,30.8971
-0.4531,-0.2031,0.9844,30.2734,3.9062,11.7188,1.1025,32.6966
-0.4688,-0.1875,1.0,30.2734,3.9062,11.7188,1.1202,32.6966
-0.4844,-0.0938,1.0625,31.25,0.0,11.7188,1.1715,33.375
-0.4844,-0.0156,1.0781,30.2734,0.0,11.7188,1.182,32.4624
-0.4688,-0.0312,1.0469,28.3203,0.0,11.7188,1.1475,30.6491
-0.4375,-0.0312,1.0469,29.2969,0.0,10.7422,1.135,31.2042
-0.4375,0.0469,1.0312,32.2266,0.0,10.7422,1.1212,33.9698
-0.4844,0.1406,1.1094,34.1797,0.0,11.7188,1.2186,36.1328
-0.5469,0.25,1.1875,38.0859,0.9766,12.6953,1.3311,40.158
-0.5,0.2812,1.0781,35.1562,5.8594,11.7188,1.2213,37.5183
-0.6094,0.4375,1.1406,34.1797,6.8359,10.7422,1.3652,36.4743
-0.7031,0.5,1.2188,37.1094,5.8594,10.7422,1.4932,39.0747
-0.7188,0.5312,1.2812,64.4531,4.8828,24.4141,1.5622,69.0948
-0.5938,0.3281,0.9531,91.7969,5.8594,38.0859,1.1699,99.5567
-0.4219,0.3438,0.5781,80.0781,5.8594,38.0859,0.794,88.8672
-0.375,0.7344,0.5,75.1953,-0.9766,43.9453,0.9643,87.1004
-0.375,0.875,0.7031,74.2188,-3.9062,54.6875,1.1835,92.2735
-0.3125,0.9844,0.625,105.4688,0.9766,54.6875,1.2072,118.808
-0.2656,1.9062,0.3125,100.5859,32.2266,52.7344,1.9499,118.0551
-0.1719,1.6094,-0.3281,14.6484,39.0625,29.2969,1.6515,50.9781
-0.2031,1.4375,-0.1406,46.875,6.8359,34.1797,1.4586,58.4144
0.0,0.8125,0.3438,67.3828,-5.8594,35.1562,0.8822,76.2282
-0.3906,0.5156,0.2031,62.5,0.0,30.2734,0.678,69.4459
-0.25,0.5156,-0.0156,53.7109,7.8125,29.2969,0.5732,61.6783
-0.0469,0.5781,-0.1094,34.1797,8.7891,30.2734,0.5902,46.4971
0.0156,0.6094,-0.1094,26.3672,0.9766,33.2031,0.6193,42.4103
0.0938,0.7344,-0.1875,32.2266,-3.9062,33.2031,0.7637,46.4355
0.2656,0.8594,-0.3281,38.0859,-10.7422,30.2734,0.9575,49.8238
0.4531,1.0625,-0.4844,29.2969,-9.7656,26.3672,1.2525,40.6067
0.6406,1.4219,-0.4375,34.1797,0.0,26.3672,1.6197,43.168
0.5312,1.0312,-0.2031,70.3125,0.0,44.9219,1.1777,83.4375
0.2969,0.75,-0.0625,101.5625,-23.4375,54.6875,0.809,117.7072
0.1875,0.6094,-0.0312,112.3047,-32.2266,52.7344,0.6383,128.1866
0.0312,0.1719,-0.0781,104.4922,-36.1328,45.8984,0.1914,119.7116
-0.1719,-0.1406,-0.2031,93.75,-33.2031,33.2031,0.301,104.8521
-0.1562,-0.3281,-0.0625,100.5859,-19.5312,21.4844,0.3688,104.6928
-0.1406,-0.2812,0.1094,102.5391,-9.7656,19.5312,0.3329,104.8384
-0.1094,-0.5312,0.125,85.9375,-3.9062,17.5781,0.5566,87.8038
0.0625,-1.0469,0.1094,21.4844,-3.9062,19.5312,1.0544,29.2969
-0.25,-0.7969,0.7969,19.5312,11.7188,3.9062,1.1543,23.1097
-0.4219,-1.6094,0.9219,-124.0234,11.7188,30.2734,1.9021,128.2015
-0.4531,-1.875,1.1562,-124.0234,6.8359,22.4609,2.249,126.2261
-0.3438,-2.0,-0.5469,-124.0234,1.9531,0.9766,2.1017,124.0427
0.0469,-0.8906,0.9688,61.5234,1.9531,42.9688,1.3168,75.0684
-0.1562,-0.9219,0.6406,69.3359,3.9062,20.5078,1.1334,72.4106
-0.0938,-1.0938,0.75,39.0625,0.0,3.9062,1.3295,39.2573
-0.1406,-1.1562,0.9062,37.1094,6.8359,5.8594,1.4758,38.186
-0.1406,-1.0469,1.0156,40.0391,9.7656,9.7656,1.4653,42.354
-0.25,-0.9531,1.0156,31.25,9.7656,10.7422,1.4151,34.4576
-0.2031,-0.8906,0.9844,25.3906,7.8125,9.7656,1.3429,28.3035
-0.2031,-0.8281,0.8906,26.3672,5.8594,8.7891,1.233,28.4044
-0.2188,-0.7031,0.8125,27.3438,5.8594,7.8125,1.0965,29.0353
-0.1719,-0.5938,0.7656,27.3438,8.7891,7.8125,0.984,29.7651
-0.1562,-0.6094,0.7812,25.3906,10.7422,9.7656,1.003,29.248
-0.1875,-0.4844,0.6875,22.4609,12.6953,10.7422,0.8616,27.9474
-0.1875,-0.4219,0.7031,24.4141,12.6953,9.7656,0.8411,29.1991
-0.1875,-0.4531,0.7656,24.4141,11.7188,9.7656,0.9092,28.7879
-0.2344,-0.3906,0.7656,23.4375,10.7422,9.7656,0.8909,27.5695
-0.2812,-0.5,0.875,21.4844,9.7656,8.7891,1.0463,25.1832
-0.3281,-0.5156,1.0,19.5312,7.8125,8.7891,1.172,22.7981
-0.4062,-0.4219,1.0781,17.5781,4.8828,6.8359,1.2269,19.4824
-0.4062,-0.3438,1.1094,13.6719,2.9297,5.8594,1.2304,15.1603
-0.4219,-0.3281,1.0938,9.7656,1.9531,4.8828,1.2173,11.0916
-0.4375,-0.2969,1.0469,7.8125,0.0,2.9297,1.1728,8.3438
-0.4375,-0.2656,1.0156,5.8594,0.0,1.9531,1.1373,6.1763
-0.4062,-0.25,0.9531,3.9062,-0.9766,1.9531,1.0658,4.4752
-0.4062,-0.2031,0.9219,2.9297,-0.9766,0.9766,1.0277,3.2389
-0.3906,-0.2188,0.9219,1.9531,0.0,0.9766,1.0248,2.1837
-0.3906,-0.2188,0.8438,0.0,0.0,0.9766,0.9552,0.9766
-0.3594,-0.2188,0.8125,0.0,0.9766,0.9766,0.915,1.3811
-0.3438,-0.2344,0.7969,0.0,0.0,0.0,0.8989,0.0
-0.3281,-0.2344,0.75,0.0,0.0,0.0,0.8515,0.0
-0.3281,-0.25,0.7656,-0.9766,0.0,0.0,0.8697,0.9766
-0.3438,-0.2188,0.7969,-1.9531,-0.9766,-0.9766,0.895,2.3921
-0.3438,-0.2188,0.875,-3.9062,-0.9766,-0.9766,0.9652,4.1432
-0.3438,-0.2188,0.8281,-4.8828,-0.9766,-1.9531,0.9229,5.3489
-0.3438,-0.2344,0.8438,-6.8359,-1.9531,-2.9297,0.9407,7.6895
-0.3438,-0.25,0.8594,-9.7656,-1.9531,-3.9062,0.9587,10.6977
-0.3281,-0.2812,0.8906,-12.6953,-0.9766,-4.8828,0.9899,13.637
-0.3281,-0.3281,0.9062,-13.6719,-0.9766,-5.8594,1.0181,14.9066
-0.3281,-0.3906,0.9375,-14.6484,-1.9531,-6.8359,1.0673,16.2826
-0.3438,-0.4531,0.9688,-15.625,-1.9531,-6.8359,1.1234,17.1664
-0.3594,-0.4844,0.9531,-15.625,-2.9297,-7.8125,1.1279,17.7132
-0.3594,-0.5,0.9062,-16.6016,-3.9062,-6.8359,1.0956,18.3739
-0.3281,-0.5469,0.9531,-16.6016,-4.8828,-6.8359,1.1468,18.606
-0.2969,-0.5938,0.9688,-15.625,-5.8594,-6.8359,1.1744,18.0334
-0.2656,-0.5938,0.9375,-17.5781,-6.8359,-7.8125,1.1411,20.4146
-0.2656,-0.6406,0.9062,-21.4844,-6.8359,-7.8125,1.1412,23.8609
-0.2656,-0.6406,0.8125,-24.4141,-6.8359,-7.8125,1.0682,26.5294
-0.2344,-0.6875,0.75,-27.3438,-7.8125,-8.7891,1.0441,29.7651
-0.2344,-0.7344,0.7656,-29.2969,-9.7656,-8.7891,1.0865,32.108
-0.2031,-0.7969,0.8281,-30.2734,-11.7188,-10.7422,1.1671,34.1936
-0.1875,-0.8281,0.8594,-38.0859,-14.6484,-13.6719,1.2081,43.0353
-0.2031,-0.9375,0.8281,-45.8984,-17.5781,-17.5781,1.2673,52.1982
-0.2031,-1.0,0.7344,-44.9219,-15.625,-21.4844,1.2572,52.189
-0.0938,-1.0781,0.7969,-45.8984,-11.7188,-24.4141,1.3439,53.292
0.1406,-1.0,1.1875,-76.1719,-10.7422,-15.625,1.5588,78.4964
0.0,-1.0312,0.8281,-124.0234,-14.6484,-10.7422,1.3226,125.3467
0.2031,-1.3438,0.6094,-124.0234,-13.6719,-22.4609,1.4894,126.7802
-0.0625,-1.6875,-0.125,-108.3984,52.7344,-37.1094,1.6933,126.1279
0.2188,-1.2969,-0.4844,-76.1719,7.8125,-31.25,1.4016,82.7028
-0.1406,-1.3594,0.0938,-73.2422,-6.8359,-26.3672,1.3698,78.1433
-0.3438,-1.1094,0.1875,-57.6172,1.9531,-20.5078,1.1764,61.1893
-0.2188,-0.6875,0.0469,-59.5703,21.4844,-28.3203,0.723,69.3703
0.0938,-0.2812,-0.1094,-81.0547,22.4609,-44.9219,0.316,95.3537
0.2969,-0.375,-0.7188,-70.3125,28.3203,-44.9219,0.8633,88.1128
0.2656,-0.3594,-0.625,-43.9453,2.9297,-39.0625,0.7683,58.8698
0.2656,-0.25,-0.2656,-56.6406,4.8828,-35.1562,0.4512,66.8428
0.4375,0.1406,-0.0938,-65.4297,6.8359,-30.2734,0.469,72.4172
0.6875,0.5938,-0.2344,-56.6406,2.9297,-21.4844,0.9382,60.6492
0.7969,0.875,-0.4688,-48.8281,3.9062,-13.6719,1.2729,50.8563
0.7656,1.0,-0.6406,-56.6406,0.0,-16.6016,1.413,59.0235
0.3125,0.7656,-0.6406,-54.6875,-9.7656,-24.4141,1.0461,60.6806
0.3281,0.7188,-0.4062,-42.9688,-9.7656,-22.4609,0.8884,49.4588
-0.0469,0.6875,-0.2344,-29.2969,-0.9766,-18.5547,0.7279,34.692
0.1719,0.5156,-0.2812,-51.7578,-1.9531,-27.3438,0.612,58.5693
0.2031,0.3906,-0.3281,-58.5938,-5.8594,-26.3672,0.5491,64.5197
0.2031,0.375,-0.1719,-59.5703,-8.7891,-24.4141,0.4598,64.9763
0.1406,0.4688,-0.0156,-58.5938,-9.7656,-26.3672,0.4896,64.9909
0.0625,0.6719,0.1406,-54.6875,-11.7188,-26.3672,0.6893,61.8327
0.0156,0.875,0.2656,-42.9688,-10.7422,-24.4141,0.9146,50.5742
-0.0469,1.0781,0.2969,-36.1328,-0.9766,-18.5547,1.1192,40.6302
-0.0938,1.1875,0.3438,-31.25,0.0,-24.4141,1.2398,39.6561
-0.3125,1.4062,0.2656,-53.7109,-1.9531,-36.1328,1.4648,64.7631
-0.2656,1.4688,0.3594,-88.8672,7.8125,-42.9688,1.5352,99.0188
-0.0625,0.9688,0.2031,-118.1641,29.2969,-48.8281,0.9918,131.1687
-0.2188,0.4219,0.4062,-124.0234,18.5547,-50.7812,0.6252,135.2953
-0.4375,0.4844,0.9688,-114.2578,9.7656,-45.8984,1.1681,123.5188
-0.4375,0.3594,1.1094,-83.0078,6.8359,-31.25,1.2455,88.9584
-0.5156,0.4219,1.0312,-38.0859,15.625,-20.5078,1.2277,45.9918
-0.6562,0.5312,1.0938,-27.3438,12.6953,-17.5781,1.3817,34.8976
-0.5938,0.5312,1.25,-28.3203,4.8828,-14.6484,1.4823,32.2561
-0.5781,0.4531,1.2188,-29.2969,5.8594,-13.6719,1.423,32.8566
-0.5,0.4219,1.1094,-30.2734,7.8125,-13.6719,1.2879,34.1238
-0.5469,0.3281,1.125,-32.2266,6.8359,-15.625,1.2932,36.4612
-0.3906,0.4219,0.8906,-32.2266,0.9766,-15.625,1.0601,35.828
-0.625,0.0,0.9844,-32.2266,-0.9766,-14.6484,1.166,35.413
-0.6875,-0.2812,1.1562,-29.2969,0.0,-13.6719,1.3743,32.33
-0.5625,0.3438,1.0469,-23.4375,2.9297,-9.7656,1.2371,25.5591
-0.4375,0.2812,0.9219,-31.25,5.8594,-11.7188,1.0585,33.8855
-0.4062,-0.1406,0.9844,-38.0859,4.8828,-13.6719,1.0742,40.7591
-0.4844,-0.1875,0.8594,-41.0156,3.9062,-14.6484,1.0041,43.7278
-0.375,-0.5938,0.5938,-41.9922,0.9766,-14.6484,0.9196,44.4845
-0.4375,-0.1562,0.7031,-40.0391,-0.9766,-12.6953,0.8427,42.0149
-0.4062,-0.3125,0.7031,-34.1797,-0.9766,-11.7188,0.8701,36.146
-0.3594,-0.4844,0.7031,-28.3203,-0.9766,-12.6953,0.9264,31.051
-0.4062,-0.6094,0.7656,-23.4375,-2.9297,-12.6953,1.0595,26.8155
-0.4688,-0.5938,0.8125,-21.4844,-3.9062,-11.7188,1.1101,24.7824
-0.5,-0.6562,0.8125,-18.5547,-4.8828,-10.7422,1.1579,21.9889
-0.625,-0.875,0.6562,-11.7188,-4.8828,-8.7891,1.2597,15.4408
-0.3906,-0.6094,1.8594,27.3438,-35.1562,-4.8828,1.9953,44.805
-0.4531,-0.3281,0.5,-53.7109,22.4609,-6.8359,0.7503,58.6182
-0.4531,-0.8906,0.6719,-25.3906,0.0,-5.8594,1.2041,26.0579
-0.5938,-0.9062,1.0625,-26.3672,5.8594,-6.8359,1.5175,27.862
-0.5469,-0.9219,0.9219,-47.8516,3.9062,-13.6719,1.4138,49.9194
-0.5156,-0.9844,0.7656,-56.6406,2.9297,-19.5312,1.3495,59.9851
-0.375,-0.8438,0.7188,-46.875,2.9297,-22.4609,1.1701,52.0609
-0.3281,-0.5156,0.9531,-39.0625,2.9297,-33.2031,1.1322,51.3508
-0.4062,-0.7812,1.0156,-100.5859,-16.6016,-56.6406,1.3442,116.6246
-0.1562,-0.7344,0.4375,-124.0234,-19.5312,-60.5469,0.869,139.3887
-0.2188,-0.8438,-0.0938,-124.0234,0.0,-47.8516,0.8767,132.9345
0.0,-0.8906,-0.3906,-74.2188,61.5234,-46.875,0.9725,107.1953
0.5781,-0.4219,-0.9219,-46.875,22.4609,-18.5547,1.1671,55.1909
0.3281,-0.2812,-0.7656,-42.9688,-0.9766,-14.6484,0.8792,45.4075
0.2656,-0.2031,-0.8281,-17.5781,0.0,-5.8594,0.8931,18.529
0.2969,-0.1406,-0.8281,-1.9531,0.9766,0.0,0.8909,2.1837
0.25,-0.0781,-0.6562,3.9062,2.9297,1.9531,0.7066,5.259
0.2188,-0.1562,-0.6094,12.6953,6.8359,4.8828,0.666,15.2231
0.2031,-0.25,-0.5469,14.6484,9.7656,6.8359,0.6347,18.8858
0.1719,-0.375,-0.4844,14.6484,11.7188,6.8359,0.6362,19.9659
0.2188,-0.5,-0.4062,17.5781,8.7891,5.8594,0.6804,20.5078
0.25,-0.625,-0.375,18.5547,1.9531,5.8594,0.7706,19.5556
0.2656,-0.7969,-0.3125,15.625,-2.9297,4.8828,0.8962,16.6303
0.1875,-0.8594,-0.3438,17.5781,-3.9062,6.8359,0.9444,19.2608
0.2188,-0.8438,-0.3594,23.4375,-2.9297,11.7188,0.9428,26.3672
0.2031,-0.9219,-0.4062,25.3906,0.0,13.6719,1.0277,28.8375
0.1562,-1.0312,-0.4375,16.6016,-2.9297,20.5078,1.1311,26.5474
0.0781,-1.0312,-0.2344,20.5078,-26.3672,16.6016,1.0604,37.3016
0.0,-1.5156,-0.0469,63.4766,-8.7891,21.4844,1.5163,67.5877
0.0312,-1.0156,-0.0469,78.125,6.8359,31.25,1.0172,84.4204
-0.0625,-0.7031,0.125,75.1953,0.9766,26.3672,0.7169,79.6901
-0.0781,-0.9375,0.3438,63.4766,0.0,21.4844,1.0016,67.0138
-0.1562,-0.8281,0.3281,54.6875,0.0,20.5078,0.9044,58.4063
-0.2031,-0.875,0.4062,55.6641,0.0,17.5781,0.9859,58.3736
-0.1094,-0.7656,0.5156,57.6172,1.9531,15.625,0.9295,59.7302
-0.2656,-0.6875,0.6406,46.875,1.9531,14.6484,0.9765,49.1493
-0.25,-0.7188,0.7344,35.1562,2.9297,11.7188,1.0575,37.1736
-0.25,-0.6562,0.7344,23.4375,3.9062,8.7891,1.0161,25.3342
-0.2812,-0.6719,0.7188,16.6016,3.9062,7.8125,1.0233,18.7592
-0.3125,-0.6406,0.7344,18.5547,3.9062,7.8125,1.0234,20.5078
-0.3281,-0.625,0.7812,18.5547,4.8828,6.8359,1.0529,20.3678
-0.375,-0.625,0.8438,17.5781,4.8828,6.8359,1.115,19.4824
-0.3281,-0.5625,0.7812,15.625,3.9062,5.8594,1.0171,17.1386
-0.375,-0.5469,0.7812,14.6484,5.8594,5.8594,1.0247,16.8298
-0.3594,-0.5312,0.7656,15.625,5.8594,5.8594,0.9988,17.6863
-0.375,-0.4844,0.7969,16.6016,6.8359,6.8359,1.0051,19.2112
-0.3906,-0.4531,0.7812,16.6016,6.8359,6.8359,0.984,19.2112
-0.4062,-0.4219,0.8281,16.6016,5.8594,6.8359,1.0143,18.8858
-0.3906,-0.3594,0.7656,16.6016,4.8828,6.8359,0.9316,18.606
-0.3906,-0.3594,0.8125,16.6016,5.8594,6.8359,0.9705,18.8858
-0.4062,-0.3438,0.8125,16.6016,4.8828,7.8125,0.9713,18.9865
-0.4375,-0.3125,0.8281,17.5781,5.8594,8.7891,0.9873,20.5078
-0.4531,-0.25,0.8281,16.6016,6.8359,8.7891,0.9765,19.9897
-0.4219,-0.2188,0.75,16.6016,5.8594,8.7891,0.8879,19.6772
-0.4531,-0.2031,0.8438,15.625,2.9297,8.7891,0.979,18.1651
-0.4844,-0.1875,0.8438,15.625,3.9062,8.7891,0.9908,18.3479
-0.4688,-0.1719,0.8594,15.625,1.9531,8.7891,0.9939,18.0334
-0.5,-0.1406,0.9688,17.5781,0.9766,8.7891,1.0992,19.6772
-0.5312,-0.125,1.0312,17.5781,0.9766,8.7891,1.1668,19.6772
-0.5469,-0.0938,0.9844,17.5781,2.9297,8.7891,1.13,19.8701
-0.5625,-0.0625,1.0,17.5781,1.9531,8.7891,1.149,19.7498
-0.6094,-0.0312,1.0312,18.5547,1.9531,7.8125,1.1982,20.2269
-0.625,0.0156,1.0781,19.5312,0.9766,7.8125,1.2463,21.0585
-0.5469,0.0781,1.0312,20.5078,0.9766,8.7891,1.1699,22.3332
-0.5469,0.2188,1.0625,22.4609,4.8828,8.7891,1.2148,24.6086
-0.6719,0.1562,1.0312,27.3438,6.8359,9.7656,1.2407,29.8291
-0.7188,0.375,1.1875,32.2266,3.9062,11.7188,1.4378,34.5129
-0.6875,0.3906,1.0781,36.1328,2.9297,13.6719,1.337,38.7438
-0.5469,0.4531,1.0469,46.875,3.9062,24.4141,1.265,52.996
-0.5938,0.125,0.8281,50.7812,2.9297,26.3672,1.0266,57.2935
-0.5781,0.3594,0.8906,49.8047,-0.9766,27.3438,1.121,56.8255
-0.5781,0.6406,0.9375,66.4062,-2.9297,45.8984,1.2742,80.7777
-0.6719,0.5625,0.9375,88.8672,-4.8828,56.6406,1.2832,105.4959
-0.625,0.6406,0.7969,118.1641,-7.8125,63.4766,1.1983,134.3617
-0.5625,1.3594,0.375,-124.0234,6.8359,73.2422,1.5182,144.1976
-0.5156,1.9844,0.0469,70.3125,27.3438,62.5,2.0508,97.9683
-0.625,1.3125,0.1406,57.6172,7.8125,44.9219,1.4605,73.4762
-0.0781,1.0312,0.2188,66.4062,2.9297,40.0391,1.0571,77.5983
-0.375,0.9219,0.2656,58.5938,-1.9531,29.2969,1.0301,65.5389
-0.2344,0.8281,0.25,47.8516,6.8359,27.3438,0.8962,55.5354
-0.1406,0.7031,0.2031,37.1094,8.7891,30.2734,0.7453,48.6912
-0.0781,0.6875,0.0625,41.0156,2.9297,33.2031,0.6947,52.8518
0.0,0.8125,-0.125,44.9219,3.9062,36.1328,0.8221,57.7825
0.1875,0.9688,-0.3281,45.8984,2.9297,40.0391,1.0399,60.9785
0.4844,1.0781,-0.3906,44.9219,-1.9531,41.0156,1.2448,60.8611
0.625,0.9844,-0.2656,57.6172,-7.8125,40.0391,1.1959,70.5968
0.3594,0.8125,-0.0469,83.0078,-16.6016,45.8984,0.8897,96.2942
0.25,0.4375,0.0312,95.7031,-26.3672,47.8516,0.5049,110.2002
0.2656,0.0938,-0.0156,92.7734,-35.1562,43.9453,0.2821,108.5084
0.0,-0.0938,-0.1562,86.9141,-30.2734,34.1797,0.1822,98.1773
-0.1094,-0.2344,-0.1094,93.75,-18.5547,29.2969,0.2808,99.9582
-0.1406,-0.1562,0.0312,94.7266,-15.625,22.4609,0.2125,98.599
-0.1719,-0.3438,0.1406,87.8906,-3.9062,18.5547,0.4092,89.9127
-0.1094,-0.6875,0.3125,61.5234,20.5078,21.4844,0.7631,68.3175
-0.0781,-0.7188,0.2969,28.3203,22.4609,15.625,0.7816,39.3786
-0.1875,-0.8906,0.375,51.7578,19.5312,20.5078,0.9844,58.9992
-0.1406,-1.4062,0.5,65.4297,33.2031,46.875,1.4991,87.0675
-0.1719,-2.0,0.125,74.2188,-4.8828,41.9922,2.0113,85.4143
-0.7031,-2.0,0.7188,115.2344,-36.1328,45.8984,2.2385,129.1945
-0.0938,-0.7188,0.4688,-124.0234,29.2969,64.4531,0.8632,142.8087
-0.3906,-0.4531,1.25,-124.0234,-21.4844,23.4375,1.3858,128.034
-0.1719,-1.2031,1.1406,33.2031,-14.6484,7.8125,1.6668,37.1222
-0.2344,-1.1875,0.9375,31.25,0.0,12.6953,1.531,33.7303
-0.3281,-0.8281,1.0312,41.9922,8.7891,18.5547,1.3627,46.7426
-0.3281,-0.8594,1.0938,33.2031,6.8359,14.6484,1.4292,36.929
-0.375,-0.9219,0.9844,25.3906,3.9062,11.7188,1.3998,28.236
-0.3281,-0.7969,0.875,23.4375,2.9297,9.7656,1.2281,25.5591
-0.2812,-0.625,0.8125,24.4141,6.8359,10.7422,1.063,27.5349
-0.2031,-0.4531,0.7812,22.4609,11.7188,13.6719,0.9257,28.7879
-0.2344,-0.3281,0.5469,21.4844,14.6484,15.625,0.6795,30.3364
-0.2188,-0.375,0.6719,20.5078,11.7188,15.625,0.7999,28.3203
-0.2812,-0.4375,0.7188,23.4375,10.7422,14.6484,0.8872,29.6528
-0.2656,-0.4844,0.8125,29.2969,8.7891,15.625,0.9825,34.3467
-0.3438,-0.4688,0.8438,29.2969,6.8359,13.6719,1.0246,33.0448
-0.4531,-0.4062,1.0625,27.3438,2.9297,10.7422,1.2244,29.5239
-0.5469,-0.3594,1.1406,21.4844,4.8828,8.7891,1.315,23.7206
-0.5312,-0.2812,1.1562,20.5078,0.9766,6.8359,1.3032,21.6392
-0.5156,-0.1875,1.0469,17.5781,-0.9766,5.8594,1.1819,18.5547
-0.5,-0.1406,1.0469,14.6484,-0.9766,3.9062,1.1686,15.1917
-0.5,-0.0781,0.9688,11.7188,-0.9766,2.9297,1.093,12.1188
-0.5156,-0.0625,0.9219,7.8125,0.0,2.9297,1.0581,8.3438
-0.5,-0.0625,0.8906,4.8828,0.0,1.9531,1.0233,5.259
-0.4531,-0.0938,0.8125,2.9297,0.0,1.9531,0.935,3.521
-0.4062,-0.0938,0.75,0.0,0.0,0.9766,0.8581,0.9766
-0.4219,-0.1094,0.7812,-0.9766,0.0,0.0,0.8946,0.9766
-0.4062,-0.0938,0.7969,-0.9766,0.0,0.0,0.8994,0.9766
-0.3906,-0.0781,0.7188,-0.9766,0.0,0.0,0.8218,0.9766
-0.3906,-0.0625,0.7188,-2.9297,0.0,-0.9766,0.8204,3.0882
-0.4219,-0.0781,0.7812,-4.8828,0.0,-1.9531,0.8913,5.259
-0.4375,-0.125,0.7969,-6.8359,0.0,-2.9297,0.9176,7.4373
-0.3906,0.0,0.7812,-5.8594,0.0,-2.9297,0.8735,6.551
-0.4219,-0.1406,0.8594,-8.7891,0.0,-3.9062,0.9676,9.618
-0.4375,-0.2031,0.9531,-12.6953,0.0,-5.8594,1.0682,13.9822
-0.4531,-0.2656,0.9688,-15.625,0.0,-7.8125,1.102,17.4693
-0.4844,-0.2969,0.9844,-18.5547,-0.9766,-8.7891,1.1366,20.5543
-0.4844,-0.3125,1.0312,-18.5547,-1.9531,-8.7891,1.1814,20.6237
-0.4531,-0.3438,0.9531,-19.5312,-2.9297,-9.7656,1.1099,22.0323
-0.4219,-0.3594,0.9219,-18.5547,-2.9297,-9.7656,1.0756,21.1714
-0.4375,-0.4219,0.9688,-18.5547,-3.9062,-10.7422,1.1436,21.7929
-0.4375,-0.4844,0.9844,-20.5078,-4.8828,-10.7422,1.1811,23.6602
-0.4219,-0.5156,0.9844,-21.4844,-4.8828,-11.7188,1.1886,24.9549
-0.3906,-0.5469,1.0,-23.4375,-5.8594,-11.7188,1.2048,26.851
-0.3281,-0.5312,0.8906,-27.3438,-6.8359,-11.7188,1.0877,30.5244
-0.3281,-0.6562,0.8281,-31.25,-6.8359,-12.6953,1.1064,34.416
-0.3281,-0.7031,0.7656,-32.2266,-7.8125,-14.6484,1.0901,36.2514
-0.2969,-0.7969,0.7656,-33.2031,-9.7656,-16.6016,1.1443,38.3852
-0.3281,-0.8594,0.8281,-37.1094,-11.7188,-19.5312,1.2377,43.542
-0.3281,-0.9375,1.0,-42.9688,-12.6953,-24.4141,1.4095,51.0248
-0.375,-0.9844,1.0938,-64.4531,-11.7188,-29.2969,1.5185,71.7624
-0.2031,-0.9062,1.0312,-83.0078,-4.8828,-29.2969,1.3878,88.1615
0.0469,-0.9531,0.7188,-124.0234,-17.5781,-31.25,1.1947,129.1022
0.2969,-1.3594,0.4688,-124.0234,-13.6719,-43.9453,1.4683,132.2873
0.4062,-1.6406,0.0781,-124.0234,18.5547,-47.8516,1.692,134.2232
