ax_s,ay_s,az_s,gx_s,gy_s,gz_s
0,0.0781,-1,-2.9297,5.8594,-0.9766
0,0.0781,-1,0,3.9062,-0.9766
0.0156,0.0625,-0.9844,0,1.9531,-0.9766
0.0312,0.0625,-0.9844,0,0.9766,-0.9766
0.0469,0.0625,-0.9688,0,0,-0.9766
0.0469,0.0781,-0.9844,0,0,-0.9766
0.0469,0.0625,-1,0,0,-0.9766
0.0625,0.0625,-0.9844,0,0,0
0.0469,0.0625,-0.9531,0,0,-0.9766
0.0469,0.0781,-0.9688,0.9766,0,-0.9766
0.0156,0.0625,-0.9688,0.9766,0,0
0.0156,0.0469,-0.9531,0.9766,0,0
0.0312,0.0469,-0.9688,0.9766,0,0
0.0156,0.0312,-0.9688,0.9766,0,0
0.0156,0.0469,-0.9688,0.9766,0,0
0.0312,0.0312,-0.9531,0.9766,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0469,0.0469,-0.9688,0,0,0
0.0469,0.0469,-0.9531,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9531,0,0,0
0.0156,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9844,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9844,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9844,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0156,0.0312,-0.9531,0,0,0
0.0469,0.0469,-0.9844,0,0,0
0.0312,0.0312,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9531,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9531,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0312,-0.9531,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9844,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0469,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0156,0.0312,-0.9531,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0469,-0.9844,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9844,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0312,0.0469,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0312,-0.9844,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0469,-0.9688,0,0,0
0.0156,0.0469,-0.9844,0,0,0
0.0156,0.0312,-0.9531,0,0,0
0.0312,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9531,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0156,0.0312,-0.9688,0,0,0
0.0312,0.0469,-0.9844,0,0,0
0.0312,0.0469,-0.9531,0,-0.9766,0
0.0156,0.0469,-0.9375,-1.9531,-2.9297,0
0.0312,0.0469,-0.9219,-2.9297,0,0
0.0469,0.0469,-1,-2.9297,1.9531,0
0.0156,0.0625,-0.9844,-0.9766,1.9531,0
0.0312,0.0781,-0.9688,0,1.9531,0
0.0312,0.0625,-0.9688,-0.9766,0.9766,0
0.0312,0.0625,-0.9531,-0.9766,0.9766,0
0.0625,0.0781,-0.9844,-0.9766,1.9531,0
0.0469,0.0781,-0.9688,0,0.9766,0
0.0625,0.0781,-0.9531,-0.9766,0,0
0.0625,0.0781,-0.9688,-0.9766,0,0
0.0625,0.0469,-0.9844,0,0,0
0.0469,0.0781,-0.9688,0,0.9766,0
0.0312,0.0781,-0.9688,0,0.9766,0
0.0469,0.0625,-0.9531,0,0.9766,0
0.0469,0.0625,-0.9688,0,0,0
0.0625,0.0625,-0.9844,0,0,0
0.0469,0.0469,-0.9688,0,0,0
0.0156,0.0625,-0.9531,0,0,0
0.0156,0.0625,-0.9688,0,0,0
0.0312,0.0625,-0.9844,0,0,0
0.0312,0.0625,-0.9688,0,0,0
0.0469,0.0625,-0.9688,0,0,0
0.0469,0.0781,-0.9688,0,0,0
0.0469,0.0625,-0.9531,0,0,0
0.0625,0.0781,-0.9531,0,0,0
0.0625,0.0781,-0.9688,0,0,0
0.0625,0.0625,-0.9688,0,0,0
