ax_s,ay_s,az_s,gx_s,gy_s,gz_s
0,-1.0625,0.0625,16.6016,-26.3672,0
0,-1.0156,0.0625,14.6484,-23.4375,0.9766
0.2344,-0.8906,0.1562,21.4844,-5.8594,0
0.2344,-0.875,0.1094,15.625,-3.9062,0.9766
0.2031,-0.9219,0.1562,13.6719,-3.9062,0.9766
0.1406,-0.9062,-0.0156,12.6953,0,0.9766
0.1562,-0.9531,0.0938,9.7656,0,0.9766
0.1875,-1.0156,0.3281,10.7422,0.9766,0.9766
0.2031,-1.0781,0.125,12.6953,0,1.9531
0.3125,-1.0625,0,6.8359,0,3.9062
0.375,-1.0625,0.0938,0,1.9531,5.8594
0.3594,-1.0781,0.2188,0.9766,-1.9531,5.8594
0.3125,-1.0625,0.2031,3.9062,-4.8828,4.8828
0.3281,-1.0781,0.1094,1.9531,-3.9062,4.8828
0.4062,-1.2031,0.0312,-0.9766,-1.9531,4.8828
0.4062,-1.1719,-0.0312,-5.8594,-2.9297,3.9062
0.2969,-1.0938,-0.1562,-12.6953,-6.8359,3.9062
0.2344,-1,-0.0625,-23.4375,-11.7188,4.8828
0.0156,-0.8906,-0.0156,-32.2266,-19.5312,5.8594
-0.0156,-0.9688,0.1562,-38.0859,-18.5547,4.8828
0,-1.0312,0.3125,-38.0859,-12.6953,0
0.125,-1.0625,0.5,-34.1797,7.8125,-6.8359
0.0781,-1.2969,0.2969,-24.4141,29.2969,-12.6953
0.2188,-1.0156,-0.0625,-18.5547,26.3672,-14.6484
0.2344,-0.9375,-0.2656,-19.5312,15.625,-12.6953
0.2812,-0.875,-0.0781,-19.5312,0.9766,-9.7656
0.4375,-0.8125,0.2031,-13.6719,-8.7891,-11.7188
0.3906,-0.8594,0.1719,-8.7891,-14.6484,-16.6016
0.0938,-0.8281,0.0938,-7.8125,-16.6016,-15.625
-0.0781,-0.7656,0.0312,-4.8828,-13.6719,-11.7188
-0.0312,-0.7031,-0.0156,0,-12.6953,-7.8125
0.0938,-0.6719,-0.0938,3.9062,-11.7188,-5.8594
0.1406,-0.7031,-0.1406,7.8125,-7.8125,-2.9297
0.1719,-0.7812,-0.1562,10.7422,-6.8359,0
0.2344,-0.8906,-0.1875,10.7422,-7.8125,0
0.5312,-1.1094,-0.3125,7.8125,-8.7891,-0.9766
0.5625,-1.25,-0.5469,6.8359,-14.6484,-4.8828
0.375,-1.0938,-0.6562,2.9297,-13.6719,-6.8359
0.25,-0.8594,-0.3594,2.9297,-12.6953,-6.8359
0.1719,-0.75,-0.0938,2.9297,-2.9297,-5.8594
0.1875,-0.7188,-0.1406,2.9297,-2.9297,-2.9297
0.2031,-1.1719,-0.2656,4.8828,0,-1.9531
0.375,-1.2969,-0.2344,9.7656,3.9062,-0.9766
0.1562,-0.9531,0.1094,2.9297,0.9766,-3.9062
-0.1406,-0.8438,-0.0156,6.8359,-8.7891,-0.9766
-0.1562,-0.9375,0,8.7891,-12.6953,6.8359
0,-0.9688,0.25,7.8125,-0.9766,11.7188
0.2031,-0.9375,0.3438,8.7891,9.7656,11.7188
0.4062,-0.9062,0.1562,9.7656,8.7891,10.7422
0.7031,-0.9219,0.0781,8.7891,6.8359,7.8125
0.6719,-0.9375,0.1094,14.6484,-10.7422,3.9062
0.1875,-1,0.0469,18.5547,-15.625,0
-0.0156,-0.9531,0.0469,15.625,-13.6719,0
0,-0.8906,0.0625,15.625,-8.7891,0
0.1094,-0.875,0.0938,16.6016,-0.9766,0
0.2188,-0.9062,0.1719,15.625,1.9531,0.9766
0.2812,-0.9062,0.1562,16.6016,0.9766,1.9531
0.3281,-0.9062,0.125,15.625,2.9297,0.9766
0.3125,-0.8906,0.125,12.6953,4.8828,0.9766
0.2656,-0.9062,0.1094,10.7422,4.8828,1.9531
0.2656,-0.9062,-0.0469,11.7188,5.8594,1.9531
0.2656,-0.9531,0.125,10.7422,4.8828,0.9766
0.2656,-1.0156,0.2969,13.6719,2.9297,0
0.25,-1.0938,0.1094,14.6484,-2.9297,0.9766
0.2969,-1.0781,0,7.8125,-2.9297,1.9531
0.2812,-1.0469,0.0938,0,0,1.9531
0.1875,-1.0469,0.1719,0,0,1.9531
0.1562,-1.0625,0.1562,0,0.9766,1.9531
0.1875,-1.0156,0.0781,0,3.9062,3.9062
0.3281,-1.0156,0,-2.9297,5.8594,4.8828
0.5,-1.0625,-0.0469,-8.7891,3.9062,4.8828
0.5,-1.0156,-0.1719,-15.625,-0.9766,2.9297
0.2812,-1.0781,-0.125,-23.4375,-8.7891,0
0,-1.0156,-0.125,-31.25,-16.6016,0.9766
-0.0156,-1.0156,0.1562,-41.0156,-9.7656,1.9531
-0.0312,-1.1094,0.4844,-34.1797,-13.6719,0.9766
-0.1094,-1.2188,0.5,-30.2734,-0.9766,-1.9531
-0.1094,-1.3125,0.1875,-27.3438,28.3203,-3.9062
0.2969,-1.0625,-0.1719,-25.3906,31.25,-4.8828
0.4219,-1.0156,-0.3438,-23.4375,21.4844,-7.8125
0.4219,-0.9531,-0.0938,-17.5781,7.8125,-9.7656
0.2812,-0.9062,0.125,-11.7188,0,-9.7656
0.1719,-0.8281,0.1719,-9.7656,-5.8594,-11.7188
0,-0.7812,0.0938,-7.8125,-6.8359,-9.7656
-0.0625,-0.6875,0.0625,-3.9062,-3.9062,-7.8125
-0.0156,-0.6406,0.0156,-0.9766,-4.8828,-4.8828
0.0781,-0.6719,-0.0312,1.9531,-4.8828,-3.9062
0.1094,-0.7344,-0.1094,5.8594,-4.8828,-0.9766
0.2031,-0.8438,-0.2188,7.8125,-4.8828,0.9766
0.3281,-0.9531,-0.3281,8.7891,-4.8828,0.9766
0.5,-1.0312,-0.4375,6.8359,-5.8594,-0.9766
0.5938,-1.1562,-0.6719,4.8828,-10.7422,-7.8125
0.4062,-1.0469,-0.7188,0,-12.6953,-8.7891
0.1094,-0.8594,-0.3125,5.8594,-10.7422,-6.8359
-0.0312,-0.9062,-0.3281,0.9766,-0.9766,-6.8359
0.0781,-0.875,-0.4844,-11.7188,-3.9062,-6.8359
0.2031,-0.9062,-0.0781,-4.8828,-3.9062,-1.9531
0.3125,-0.75,0.2812,20.5078,5.8594,0
0.1406,-0.9531,0,13.6719,10.7422,-1.9531
-0.0625,-1.0938,-0.3281,7.8125,-6.8359,3.9062
0.0781,-0.9531,0.1406,9.7656,0,9.7656
0.1875,-0.9062,0.3281,12.6953,7.8125,10.7422
0.2344,-0.875,0.1875,15.625,3.9062,9.7656
0.4688,-0.9531,0.2188,14.6484,3.9062,8.7891
0.6719,-0.9688,0.2656,16.6016,-4.8828,6.8359
0.5,-1.0312,0.1562,21.4844,-10.7422,2.9297
0.0625,-1,0.0469,20.5078,-17.5781,0
-0.0312,-0.9531,0.1094,17.5781,-14.6484,0
0,-0.8594,0.125,16.6016,-3.9062,0
0.0781,-0.9062,0.2031,17.5781,0,0
0.1719,-0.9375,0.2031,13.6719,6.8359,0.9766
0.2812,-0.9062,0.2812,12.6953,6.8359,1.9531
0.2812,-0.8594,0.1406,14.6484,7.8125,1.9531
0.3125,-0.9219,-0.0469,12.6953,11.7188,0.9766
0.3906,-1,0.1406,10.7422,8.7891,0
0.2812,-1.0156,0.2188,14.6484,5.8594,0
0.2344,-1.0469,0.0156,14.6484,2.9297,0.9766
0.2344,-1.0781,-0.0156,7.8125,5.8594,0.9766
0.2344,-1.0625,0.1406,3.9062,5.8594,0.9766
0.2188,-1.0156,0.1406,3.9062,0.9766,1.9531
0.2188,-0.9844,0.0938,0.9766,0.9766,1.9531
0.2188,-0.9688,0.0781,0,3.9062,0.9766
0.2031,-0.9688,0.0938,-1.9531,5.8594,0.9766
0.3281,-1.1094,0.0469,-3.9062,5.8594,2.9297
0.4688,-1.1875,0,-9.7656,2.9297,2.9297
0.3281,-1.1094,-0.1094,-14.6484,0,0.9766
0.125,-1.1094,-0.0156,-23.4375,-5.8594,1.9531
-0.0469,-1.0156,-0.0625,-32.2266,-14.6484,4.8828
0.0938,-1.0156,0.0469,-45.8984,-8.7891,6.8359
0.2031,-1.0625,0.4375,-40.0391,0,0
0.1094,-1.125,0.6562,-27.3438,12.6953,-4.8828
0,-1.25,0.25,-21.4844,24.4141,-8.7891
0.2188,-1.0312,-0.1562,-18.5547,22.4609,-10.7422
0.3438,-0.9375,-0.2188,-18.5547,11.7188,-12.6953
0.2969,-0.9219,0,-14.6484,2.9297,-12.6953
0.1406,-0.8906,0.3438,-12.6953,-5.8594,-13.6719
0.1719,-0.8125,0.2188,-12.6953,-15.625,-13.6719
0.0938,-0.7812,0.0938,-5.8594,-4.8828,-10.7422
0.0156,-0.7656,0.0625,0,-5.8594,-8.7891
0.1094,-0.7031,0.0469,3.9062,-10.7422,-5.8594
0.0938,-0.625,-0.0156,7.8125,-14.6484,-2.9297
0.0781,-0.7031,-0.1094,13.6719,-10.7422,0
0.1719,-0.9062,-0.2031,14.6484,-5.8594,2.9297
0.4062,-1.0938,-0.375,10.7422,-6.8359,0.9766
0.6719,-1.25,-0.6562,5.8594,-10.7422,-3.9062
0.375,-1.0156,-0.6562,0,-10.7422,-7.8125
0.1562,-0.8281,-0.3125,0,-4.8828,-8.7891
0.0312,-0.7969,-0.0938,0,0.9766,-6.8359
0.1875,-1,-0.2656,-5.8594,0,-4.8828
0.2344,-1.1406,-0.0625,0,5.8594,-2.9297
0.2031,-0.8281,0.1719,1.9531,8.7891,0
-0.0312,-1.0781,-0.1094,8.7891,-0.9766,4.8828
-0.0156,-0.9531,0.0625,4.8828,-10.7422,10.7422
0.25,-0.9062,0.3906,7.8125,-1.9531,13.6719
0.3594,-0.8594,0.375,12.6953,-1.9531,11.7188
0.4688,-0.8906,0.2188,15.625,0,7.8125
0.5625,-1.0312,0.125,16.6016,-0.9766,3.9062
0.3438,-1.0469,0.0781,17.5781,-11.7188,0
0.0469,-0.9844,0.0781,15.625,-13.6719,0
-0.0312,-0.9219,0.125,13.6719,-9.7656,0
0.0469,-0.9219,0.2188,14.6484,-2.9297,0.9766
0.1562,-0.9062,0.1875,12.6953,2.9297,0.9766
0.2812,-0.9531,0.2344,12.6953,8.7891,0.9766
0.2656,-0.9844,0.1406,11.7188,6.8359,1.9531
0.2188,-0.9219,0.0469,9.7656,8.7891,1.9531
0.3125,-0.9219,-0.0781,8.7891,10.7422,1.9531
0.3438,-0.9531,0.0625,6.8359,9.7656,1.9531
0.3125,-0.9375,0.1562,9.7656,7.8125,0.9766
0.2812,-0.9219,0.0938,10.7422,3.9062,0.9766
0.2656,-0.9062,0.0625,8.7891,0,1.9531
0.2344,-0.9531,0.1094,6.8359,0,1.9531
0.2188,-0.9844,0.1562,4.8828,0,1.9531
0.2188,-1.0156,0.1562,3.9062,1.9531,1.9531
0.2031,-1.0312,0.0312,2.9297,3.9062,1.9531
0.2188,-1,-0.0469,0.9766,4.8828,2.9297
0.375,-1.0781,-0.0625,-2.9297,5.8594,4.8828
0.5625,-1.1719,-0.0312,-7.8125,1.9531,4.8828
0.4531,-1.0781,-0.1094,-11.7188,-3.9062,1.9531
0.25,-1.0938,-0.1094,-17.5781,-9.7656,0
0,-0.9688,-0.125,-25.3906,-17.5781,1.9531
-0.0625,-0.9531,-0.0625,-41.9922,-14.6484,4.8828
0.0469,-1.0781,0.25,-38.0859,-10.7422,1.9531
0,-1.1719,0.4531,-33.2031,2.9297,-1.9531
0.0312,-1.2344,0.3906,-28.3203,20.5078,-3.9062
0.2031,-1.1562,0.0625,-21.4844,15.625,-4.8828
0.3594,-1.0312,-0.1719,-18.5547,11.7188,-6.8359
0.4219,-0.9531,-0.1719,-13.6719,6.8359,-11.7188
0.4219,-0.9219,0.0625,-6.8359,-3.9062,-12.6953
0.2031,-0.875,0.2188,-0.9766,-13.6719,-15.625
-0.0312,-0.8438,0.1719,-3.9062,-14.6484,-12.6953
-0.0781,-0.7812,0.0938,-1.9531,-11.7188,-10.7422
-0.0312,-0.7188,0.0625,1.9531,-5.8594,-7.8125
0,-0.7031,0,5.8594,-5.8594,-4.8828
0.0312,-0.7188,-0.0469,9.7656,-5.8594,-0.9766
0.0781,-0.7656,-0.1562,13.6719,-4.8828,0.9766
0.2031,-0.8906,-0.25,13.6719,-3.9062,2.9297
0.5625,-1.0625,-0.4219,7.8125,-8.7891,0.9766
0.7812,-1.2344,-0.625,4.8828,-13.6719,-1.9531
0.4688,-1.0625,-0.5938,4.8828,-13.6719,-5.8594
0.1406,-0.9375,-0.2188,3.9062,-17.5781,-6.8359
-0.0625,-0.7656,0,0,-6.8359,-6.8359
0,-0.75,-0.1406,-0.9766,-1.9531,-3.9062
0.2344,-1.125,-0.3438,-0.9766,-2.9297,-1.9531
0.4531,-1.1406,-0.2344,-1.9531,-2.9297,-1.9531
0.1875,-0.7812,0.3125,0,2.9297,-4.8828
-0.0938,-0.9688,-0.2344,9.7656,-8.7891,0
0.0469,-0.9531,0.0625,5.8594,-16.6016,8.7891
0.2188,-1.0156,0.3281,4.8828,-8.7891,11.7188
0.2969,-0.9531,0.1562,9.7656,-5.8594,10.7422
0.4844,-0.7969,0.1875,8.7891,-3.9062,7.8125
0.5625,-0.9375,0.1875,13.6719,-10.7422,3.9062
0.4531,-1.0625,0.125,17.5781,-7.8125,0
0.1406,-1.0156,0.0781,18.5547,-13.6719,-1.9531
0,-0.9844,0.0469,17.5781,-10.7422,-1.9531
0.0469,-0.9062,0.0469,14.6484,-1.9531,0
0.1094,-0.8594,0.125,15.625,0,0.9766
0.25,-0.8438,0.1406,15.625,-2.9297,2.9297
0.3125,-0.875,0.1406,13.6719,-0.9766,2.9297
0.3281,-0.9375,0.125,11.7188,-0.9766,2.9297
0.2656,-0.9531,0.0938,9.7656,-3.9062,2.9297
0.2344,-0.9375,0.0625,7.8125,-3.9062,2.9297
0.2188,-0.9688,0.0625,8.7891,-2.9297,1.9531
0.25,-1.0469,0.1406,8.7891,-1.9531,1.9531
0.2812,-1.0469,0.1875,9.7656,0.9766,1.9531
0.3281,-1.0156,0.1875,9.7656,1.9531,1.9531
0.2812,-0.9688,0.1719,9.7656,-0.9766,1.9531
0.2344,-0.9688,0.0938,7.8125,-2.9297,2.9297
0.2188,-1.0156,0.0469,5.8594,-2.9297,3.9062
0.2188,-0.9844,0.0469,3.9062,-0.9766,3.9062
0.2969,-0.8906,0.0625,0.9766,0,4.8828
0.4375,-0.8438,0.0469,0,0,6.8359
0.5156,-0.875,0.0312,0.9766,-3.9062,6.8359
0.5469,-1.0781,0,0.9766,-8.7891,5.8594
0.4688,-1.1094,-0.0312,-1.9531,-14.6484,2.9297
0.3281,-1.0938,-0.0938,-7.8125,-20.5078,1.9531
0.2656,-1.0312,0.0156,-17.5781,-24.4141,2.9297
0.0781,-0.9219,0.0938,-24.4141,-32.2266,6.8359
-0.0625,-1.0156,0.1406,-29.2969,-32.2266,7.8125
0.0156,-1.0938,0.2344,-34.1797,-28.3203,5.8594
0.1406,-1.1406,0.2969,-36.1328,-3.9062,0
0.1562,-1.2656,0.375,-30.2734,13.6719,-5.8594
0.2031,-1.1562,0.1562,-19.5312,12.6953,-9.7656
0.2188,-0.9844,-0.0469,-17.5781,9.7656,-11.7188
0.2812,-0.9844,-0.1406,-13.6719,-1.9531,-11.7188
0.2656,-0.9688,0.0156,-8.7891,-0.9766,-11.7188
0.1562,-0.9062,0.25,-6.8359,-9.7656,-12.6953
0.2656,-0.8906,0.2031,-3.9062,-17.5781,-14.6484
0.25,-0.8906,0.0312,0,-12.6953,-15.625
0.0938,-0.8906,0.0781,4.8828,-17.5781,-12.6953
0.0938,-0.7969,0.0938,5.8594,-22.4609,-9.7656
0,-0.7344,0.0156,7.8125,-22.4609,-6.8359
-0.0781,-0.75,-0.0625,10.7422,-16.6016,-4.8828
0.0312,-0.8438,-0.1875,11.7188,-8.7891,-0.9766
0.2969,-0.9062,-0.2656,8.7891,-6.8359,0
0.5312,-0.9688,-0.375,7.8125,-8.7891,-2.9297
0.3906,-1,-0.375,7.8125,-12.6953,-4.8828
0.2656,-0.9531,-0.4375,5.8594,-14.6484,-3.9062
0.1719,-0.8594,-0.2031,3.9062,-5.8594,-4.8828
0.2188,-0.8281,-0.1562,0.9766,2.9297,-6.8359
0.3906,-1.0312,-0.4219,0,-0.9766,-4.8828
0.6094,-1.0938,-0.125,2.9297,-0.9766,-3.9062
0.2812,-0.7969,0.2656,2.9297,0.9766,-4.8828
-0.2969,-0.8906,0.1094,2.9297,-1.9531,0
-0.1875,-1.125,-0.5938,11.7188,-23.4375,8.7891
0.0312,-0.9219,0.25,5.8594,-11.7188,14.6484
0.2812,-0.875,0.4062,7.8125,0.9766,14.6484
0.5156,-0.8281,0.375,7.8125,-1.9531,13.6719
0.7656,-0.8906,0.1719,8.7891,-9.7656,8.7891
0.6719,-1.0156,0.1094,14.6484,-11.7188,2.9297
0.2812,-1.0781,0.0938,19.5312,-18.5547,-0.9766
0.0312,-1.0312,0.0781,17.5781,-26.3672,0
-0.1094,-1.0156,0.0781,16.6016,-19.5312,0
0.0625,-0.9219,0.1875,13.6719,-5.8594,0
0.1562,-0.875,0.2344,15.625,-3.9062,0.9766
0.1875,-0.9062,0.25,17.5781,0,1.9531
0.2188,-0.9844,0.125,16.6016,0.9766,2.9297
0.3594,-0.9375,0.0938,12.6953,-0.9766,3.9062
0.375,-0.875,0.0312,13.6719,-3.9062,2.9297
0.2969,-0.8906,0,11.7188,-0.9766,0.9766
0.2344,-0.9531,0.1875,8.7891,-0.9766,1.9531
0.2188,-0.9531,0.2812,9.7656,0,2.9297
0.1875,-1,0.1562,10.7422,-2.9297,3.9062
0.0938,-1.0312,0.0312,6.8359,-1.9531,2.9297
0.125,-1,0.1094,0,0,3.9062
0.2344,-0.9219,0.1719,0,-0.9766,4.8828
0.2969,-0.9688,0.1406,0,-1.9531,4.8828
0.2969,-1.0312,0.0625,0,-0.9766,4.8828
0.375,-1.1875,0.0469,-0.9766,0,4.8828
0.4375,-1.1875,-0.0156,-5.8594,0,4.8828
0.4062,-1.0938,-0.0938,-9.7656,-4.8828,3.9062
0.3594,-1.0469,-0.1406,-15.625,-10.7422,4.8828
0.2188,-0.9219,-0.0625,-23.4375,-18.5547,5.8594
0.0312,-0.9844,-0.0469,-32.2266,-24.4141,6.8359
0.0938,-1.0469,0.1875,-35.1562,-20.5078,3.9062
0.0625,-1.1562,0.3281,-34.1797,-6.8359,-1.9531
0.0469,-1.1562,0.4531,-30.2734,10.7422,-5.8594
0.1875,-1.0469,0.2188,-20.5078,16.6016,-9.7656
0.25,-0.875,-0.0156,-17.5781,14.6484,-11.7188
0.2969,-0.8438,-0.1094,-12.6953,1.9531,-12.6953
0.2031,-0.9062,0,-9.7656,-5.8594,-14.6484
0.125,-0.9219,0.25,-6.8359,-13.6719,-13.6719
0.3125,-0.9375,0.1719,-6.8359,-21.4844,-16.6016
0.3594,-0.9531,0.0781,-0.9766,-17.5781,-16.6016
0.125,-0.9688,0.1094,1.9531,-24.4141,-13.6719
-0.0156,-0.8438,0.0469,0.9766,-27.3438,-11.7188
-0.0469,-0.8125,-0.0156,4.8828,-22.4609,-9.7656
0.0156,-0.8438,-0.125,8.7891,-14.6484,-5.8594
0.1875,-0.875,-0.2031,8.7891,-7.8125,-2.9297
0.3438,-0.9062,-0.25,8.7891,-8.7891,-1.9531
0.4844,-0.875,-0.2188,10.7422,-14.6484,-3.9062
0.4219,-0.8281,-0.2344,14.6484,-21.4844,-3.9062
0.3125,-0.8594,-0.3281,17.5781,-20.5078,-1.9531
0.3125,-0.9531,-0.2188,13.6719,-14.6484,0
0.2969,-0.9844,-0.1094,7.8125,-10.7422,-0.9766
0.3281,-1.1094,-0.4062,1.9531,-8.7891,-3.9062
0.4531,-1.25,-0.5,0,-18.5547,-6.8359
0.1562,-1,0.4688,2.9297,-11.7188,-5.8594
-0.2656,-0.5156,0.4531,2.9297,0,-2.9297
-0.3438,-0.75,-0.4062,17.5781,-10.7422,0.9766
-0.0781,-1.0625,-0.3594,4.8828,-24.4141,14.6484
1.0312,-1.4375,0.4375,-0.9766,-9.7656,15.625
0.9062,-0.7812,0.2656,7.8125,-20.5078,12.6953
0.3281,-0.7031,0.1094,16.6016,-39.0625,4.8828
0.3594,-0.8438,0.25,15.625,-42.9688,3.9062
0.3594,-1,0.2812,17.5781,-30.2734,0
0.2031,-1.0469,0.1875,19.5312,-34.1797,0
0.1406,-0.9844,0.1406,18.5547,-35.1562,-1.9531
0.125,-0.9375,0.2031,17.5781,-24.4141,-1.9531
0.1406,-0.8906,0.3281,19.5312,-24.4141,-0.9766
0.125,-0.9531,0.375,23.4375,-23.4375,0
0,-1.0781,0.1406,23.4375,-21.4844,2.9297
0.1562,-1.0469,0.0938,14.6484,-21.4844,4.8828
0.3438,-0.9531,0.1094,9.7656,-23.4375,6.8359
0.2344,-0.9062,0.0781,9.7656,-25.3906,4.8828
0.1094,-0.9219,0.1094,6.8359,-18.5547,3.9062
0.1406,-0.8125,0.2031,3.9062,-9.7656,3.9062
0.25,-0.75,0.2812,4.8828,-5.8594,3.9062
0.2344,-0.9219,0.3438,7.8125,-8.7891,4.8828
0.1562,-0.9844,0.2656,8.7891,-6.8359,5.8594
0.2344,-0.9844,0.125,7.8125,-4.8828,6.8359
0.3438,-1,0.0938,4.8828,-11.7188,6.8359
0.3125,-1.0625,0.0625,3.9062,-13.6719,7.8125
0.3281,-1.0781,0.0156,0.9766,-12.6953,7.8125
0.4531,-1.2344,0,-1.9531,-10.7422,8.7891
0.4688,-1.2344,0.0469,-6.8359,-11.7188,6.8359
0.4219,-1.0938,0.0312,-8.7891,-15.625,6.8359
0.3438,-0.9688,-0.0469,-12.6953,-23.4375,7.8125
0.2344,-0.875,-0.0312,-20.5078,-27.3438,10.7422
0.1406,-0.8125,-0.0469,-30.2734,-32.2266,10.7422
0.125,-0.9219,0.0938,-34.1797,-30.2734,8.7891
0.2188,-1.0312,0.2188,-32.2266,-28.3203,1.9531
0.2344,-1.0312,0.2812,-28.3203,-11.7188,-2.9297
0.2969,-1.1094,0.25,-20.5078,-8.7891,-8.7891
0.4531,-0.9375,0.1719,-17.5781,-3.9062,-13.6719
0.4844,-0.9062,0.0312,-10.7422,-1.9531,-18.5547
0.3281,-0.9531,0,-3.9062,-10.7422,-19.5312
0.2344,-1.0469,0.125,-0.9766,-21.4844,-19.5312
0.2656,-1.0156,0.2188,0,-36.1328,-19.5312
0.375,-1.0938,0.1719,4.8828,-24.4141,-24.4141
0.2969,-1.0625,0.1875,5.8594,-38.0859,-20.5078
0.2344,-1.0625,0.25,6.8359,-49.8047,-17.5781
0.1562,-0.9531,0.2188,8.7891,-48.8281,-14.6484
0.0625,-0.8906,0.1562,10.7422,-46.875,-11.7188
0.0312,-0.8281,0.1406,11.7188,-41.9922,-9.7656
0.1094,-0.8438,0.1406,14.6484,-33.2031,-9.7656
0.125,-0.8438,0.0938,16.6016,-27.3438,-10.7422
0.0312,-0.9219,-0.0625,17.5781,-21.4844,-10.7422
0.0781,-1.0156,-0.2656,19.5312,-12.6953,-10.7422
0.2188,-0.9219,-0.5312,14.6484,-13.6719,-7.8125
0.3906,-0.8906,-0.4688,4.8828,-16.6016,-3.9062
0.4062,-0.7969,-0.1719,-0.9766,-11.7188,-4.8828
0.2188,-0.7656,-0.0625,0.9766,-12.6953,-3.9062
0.1562,-1.1562,-0.1406,3.9062,-9.7656,-3.9062
0.2344,-1.5,-0.2031,2.9297,-3.9062,-3.9062
0.2656,-0.9062,-0.0938,-2.9297,-3.9062,0
0,-0.8125,0.2031,-1.9531,1.9531,1.9531
-0.2188,-0.8906,-0.0312,1.9531,-14.6484,10.7422
0.0469,-0.8594,0.375,3.9062,-7.8125,12.6953
0.375,-0.9844,0.4844,6.8359,-4.8828,12.6953
0.5938,-0.9844,0.2344,12.6953,-5.8594,9.7656
0.625,-1,0.1875,13.6719,-10.7422,4.8828
0.3594,-1.0312,0.1875,18.5547,-16.6016,0
0.0469,-1.0156,0.0469,18.5547,-12.6953,-2.9297
0,-0.9844,0.0938,16.6016,-9.7656,-1.9531
-0.0156,-0.9531,0.125,16.6016,-3.9062,0
0.1562,-0.8438,0.25,14.6484,4.8828,0.9766
0.2812,-0.8594,0.3125,14.6484,5.8594,0.9766
0.25,-0.8438,0.25,16.6016,1.9531,1.9531
0.25,-0.8594,0.125,16.6016,4.8828,0.9766
0.2344,-0.8594,-0.0469,13.6719,8.7891,0
0.2969,-0.9219,0.0625,9.7656,7.8125,0
0.2656,-1.0469,0.2344,8.7891,4.8828,0
0.25,-1.125,0.1562,10.7422,0,0
0.1875,-1.0938,0,7.8125,-0.9766,0.9766
0.2031,-1.0781,0.0781,0,3.9062,1.9531
0.25,-1.0469,0.2969,0,6.8359,2.9297
0.2656,-1,0.2812,1.9531,3.9062,3.9062
0.3125,-1.0156,0.2031,2.9297,2.9297,3.9062
0.3281,-0.9688,0.0938,2.9297,2.9297,2.9297
0.25,-0.9375,0.0312,1.9531,2.9297,1.9531
0.25,-0.9375,0.0156,0,3.9062,2.9297
0.3438,-1.125,0,-3.9062,2.9297,3.9062
0.3594,-1.1094,-0.0625,-7.8125,0,2.9297
0.2812,-1.125,-0.0625,-14.6484,-3.9062,1.9531
0.1875,-1.0312,0.0156,-23.4375,-9.7656,0.9766
-0.0312,-0.9219,0,-30.2734,-17.5781,0.9766
-0.0469,-0.9375,0.1562,-40.0391,-14.6484,0.9766
-0.0312,-1.0469,0.4219,-37.1094,-4.8828,-1.9531
-0.0625,-1.1406,0.5,-30.2734,15.625,-6.8359
-0.0625,-1.2344,0.0938,-21.4844,28.3203,-9.7656
0.0781,-1.0312,-0.0781,-24.4141,21.4844,-5.8594
0.2031,-0.9531,-0.1719,-26.3672,15.625,-3.9062
0.3438,-0.8906,-0.0469,-23.4375,11.7188,-4.8828
0.2656,-0.8594,0.0938,-15.625,4.8828,-8.7891
0.0156,-0.7969,0.1562,-11.7188,-0.9766,-7.8125
0.0156,-0.7812,0.0312,-9.7656,0,-6.8359
0.0312,-0.7812,0,-4.8828,0,-4.8828
0.0625,-0.75,-0.0469,0,-1.9531,-2.9297
0.0625,-0.6875,-0.1094,3.9062,-1.9531,-0.9766
0.1562,-0.8594,-0.2031,9.7656,-2.9297,0
0.2344,-1.0156,-0.375,8.7891,-5.8594,0.9766
0.4688,-1.0938,-0.4844,4.8828,-8.7891,0
0.5,-1.0156,-0.5469,4.8828,-5.8594,-4.8828
0.2969,-0.9688,-0.5781,5.8594,-5.8594,-4.8828
0.1562,-0.8438,-0.375,4.8828,-1.9531,-3.9062
0.125,-0.7812,-0.1562,5.8594,-2.9297,-3.9062
0.0312,-0.7656,-0.1094,1.9531,-5.8594,-4.8828
-0.0312,-1.1719,-0.0938,1.9531,-1.9531,-0.9766
0,-1.1875,-0.0781,4.8828,-1.9531,1.9531
0.1094,-0.9375,-0.1562,6.8359,-0.9766,1.9531
0.0781,-0.9219,0,5.8594,0,1.9531
0.125,-0.9219,0.2344,5.8594,-4.8828,6.8359
0.2969,-0.875,0.2656,7.8125,-1.9531,7.8125
0.3906,-0.875,0.1875,11.7188,0.9766,5.8594
0.5781,-0.8906,0.1094,13.6719,1.9531,3.9062
0.6406,-0.9688,0.0781,17.5781,-7.8125,0
0.3125,-1,0.0625,16.6016,-19.5312,-1.9531
-0.0312,-1,0.0625,15.625,-16.6016,-4.8828
-0.1562,-1,0.0781,14.6484,-5.8594,-3.9062
-0.0625,-0.9062,0.0938,10.7422,6.8359,-1.9531
0.0781,-0.875,0.1875,10.7422,8.7891,0
0.2188,-0.875,0.2031,12.6953,10.7422,1.9531
0.375,-0.8906,0.1719,11.7188,9.7656,2.9297
0.4531,-0.9219,0.1094,9.7656,6.8359,1.9531
0.4062,-0.9688,0.0781,8.7891,3.9062,0.9766
