ax_s,ay_s,az_s,gx_s,gy_s,gz_s
-0.0938,-0.4375,-0.3594,-16.6016,-56.6406,4.8828
-0.4219,-0.1875,-0.3125,0,-30.2734,2.9297
-0.5156,0.0781,-0.125,9.7656,0.9766,7.8125
-0.375,0.2969,0.1875,10.7422,36.1328,16.6016
-0.4062,0.6094,0.5,14.6484,38.0859,17.5781
0.0156,0.6094,0.6094,26.3672,40.0391,12.6953
0.2969,-0.2969,0.1875,41.0156,58.5938,6.8359
0.5625,-1.3438,-0.6562,22.4609,43.9453,-0.9766
0.0938,-1.3594,0.7812,11.7188,58.5938,-10.7422
0,-2,-1,3.9062,61.5234,-12.6953
0.2188,-1.7656,0.0156,7.8125,30.2734,18.5547
0.625,-0.625,0.7344,3.9062,22.4609,20.5078
0.6094,-1.3906,-0.3125,17.5781,11.7188,10.7422
0.75,-1.7656,-0.7188,24.4141,38.0859,10.7422
0.8594,-1.5469,-0.5625,21.4844,28.3203,12.6953
0.875,-1.3281,-0.0312,27.3438,24.4141,9.7656
0.9219,-1,-0.5156,30.2734,18.5547,11.7188
0.9219,-0.9688,-0.6094,11.7188,24.4141,7.8125
0.1562,-0.625,-0.5938,8.7891,22.4609,2.9297
0.0625,-0.2812,-0.5312,-4.8828,0,6.8359
0.1562,0.125,0.1875,-15.625,-16.6016,4.8828
0.2344,0.0156,0.125,-19.5312,10.7422,-7.8125
0.0625,-0.0938,-0.4375,-24.4141,23.4375,-16.6016
-0.1562,-0.7344,0.0312,-36.1328,-23.4375,-16.6016
-0.0156,-1.3281,0.125,-55.6641,-49.8047,-16.6016
0.2656,-2,-1.0781,-58.5938,-40.0391,-19.5312
-0.375,-2,-0.0625,-55.6641,-2.9297,-10.7422
0.5156,-1.1406,-0.375,-51.7578,38.0859,-10.7422
1.2969,-1.2188,-0.7812,-35.1562,10.7422,-4.8828
1.2969,-1.625,-0.875,-28.3203,-20.5078,0.9766
0.4062,-0.9375,-0.875,-19.5312,-60.5469,6.8359
-0.125,-0.5469,-0.6406,-10.7422,-40.0391,7.8125
-0.3438,-0.2812,-0.3281,0,-18.5547,7.8125
-0.3594,0.1875,-0.0781,10.7422,16.6016,9.7656
-0.2812,0.2344,0.1875,13.6719,44.9219,17.5781
-0.3594,0.5,0.3906,13.6719,41.0156,18.5547
0.0625,0.2812,0.5,29.2969,48.8281,16.6016
0.2031,-0.3438,0.1719,32.2266,53.7109,12.6953
0.2656,-0.875,-0.3281,16.6016,33.2031,2.9297
0.1406,-0.875,0.2969,6.8359,44.9219,-3.9062
-0.1562,-1.9062,-0.5,5.8594,51.7578,-11.7188
0.1719,-2,0.375,-3.9062,74.2188,1.9531
1.25,-0.9375,0.5469,-1.9531,7.8125,20.5078
1.1719,-1.1562,-0.5625,9.7656,26.3672,4.8828
0.7031,-1.4844,-0.9688,20.5078,41.9922,6.8359
0.2969,-1.4688,-0.2188,14.6484,8.7891,16.6016
1.0156,-1.7656,0,27.3438,-12.6953,17.5781
1.25,-0.9531,-0.75,33.2031,21.4844,11.7188
0.9219,-0.7969,-0.7344,12.6953,16.6016,1.9531
-0.0938,-0.6562,-0.5,2.9297,1.9531,0.9766
0,-0.4531,-0.3438,2.9297,-9.7656,11.7188
0.1875,0.0781,-0.1094,-6.8359,-17.5781,12.6953
0.25,0.2188,0.125,-20.5078,-1.9531,0
-0.1562,0.25,0.1094,-28.3203,10.7422,-10.7422
-0.0312,-0.1562,-0.2031,-31.25,10.7422,-12.6953
0,-0.9062,-0.0156,-43.9453,-24.4141,-11.7188
0.2812,-1.9062,-0.4062,-66.4062,-54.6875,-14.6484
0.25,-2,-0.5625,-52.7344,-19.5312,-20.5078
-0.4688,-2,-0.2812,-60.5469,50.7812,-4.8828
0.0781,-1.1406,-0.7656,-50.7812,20.5078,-0.9766
1.375,-1.625,-0.625,-34.1797,22.4609,4.8828
1.375,-1.25,-0.7656,-23.4375,-6.8359,2.9297
0.6094,-0.5781,-0.8438,-6.8359,-40.0391,0.9766
0.0938,-0.3438,-0.5781,0.9766,-36.1328,3.9062
-0.125,-0.1406,-0.2656,9.7656,-13.6719,4.8828
-0.4844,0.0938,-0.1562,14.6484,19.5312,12.6953
-0.4688,0.2344,0.2188,19.5312,41.9922,18.5547
-0.1562,0.25,0.4375,26.3672,37.1094,16.6016
-0.0469,-0.2031,0.5,32.2266,51.7578,16.6016
0.1562,-0.4375,-0.0625,21.4844,42.9688,3.9062
0.5,-0.6719,-0.4375,2.9297,30.2734,-3.9062
-0.0781,-1.1406,0.5312,0,58.5938,-14.6484
-0.2969,-2,-1.0938,3.9062,49.8047,-6.8359
0.6719,-1.8594,0.8906,-4.8828,18.5547,37.1094
1.7344,-1.1562,0.0938,-1.9531,-33.2031,22.4609
0.8281,-1.3594,-0.7812,23.4375,1.9531,4.8828
0.3906,-1.4062,-0.8281,24.4141,29.2969,1.9531
0.2031,-1.4219,0.0625,19.5312,1.9531,15.625
0.9375,-1.3906,-0.7344,36.1328,9.7656,16.6016
1.0469,-0.9688,-0.6094,21.4844,22.4609,9.7656
0.5625,-0.7812,-0.4062,12.6953,5.8594,5.8594
-0.0156,-0.5938,-0.3594,3.9062,-3.9062,8.7891
0,-0.2344,-0.1094,-5.8594,-0.9766,8.7891
-0.0469,0.25,0.2188,-14.6484,2.9297,3.9062
0,0.1719,0.2031,-23.4375,27.3438,-6.8359
0,0.1875,-0.4219,-14.6484,29.2969,-13.6719
0.0156,-0.7188,-0.2031,-34.1797,-7.8125,-17.5781
0.0781,-1.3594,-0.0625,-58.5938,-45.8984,-18.5547
0.25,-2,-0.8125,-44.9219,-46.875,-21.4844
-0.1875,-2,-0.3906,-50.7812,5.8594,1.9531
0.4219,-1.2188,-0.6562,-42.9688,20.5078,0
1.125,-1.5781,-0.5938,-29.2969,20.5078,-0.9766
1,-1.2656,-0.7656,-20.5078,-0.9766,-1.9531
0.6094,-0.8906,-0.75,-5.8594,-45.8984,0
0,-0.2188,-0.6094,-4.8828,-35.1562,4.8828
-0.0625,-0.0781,-0.3438,10.7422,-12.6953,8.7891
-0.2656,0.0156,-0.1094,12.6953,8.7891,12.6953
-0.2812,0.2188,-0.0156,10.7422,24.4141,15.625
-0.0312,0.2031,0.25,17.5781,27.3438,14.6484
0.2031,-0.1094,0.375,26.3672,37.1094,6.8359
0.2344,-0.5781,-0.0312,17.5781,36.1328,0.9766
0.5781,-0.625,-0.5938,-3.9062,17.5781,-9.7656
-0.0312,-0.4844,0.7344,4.8828,68.3594,-20.5078
-0.9062,-2,-2,2.9297,41.0156,-16.6016
0.1875,-2,0.7969,0.9766,25.3906,11.7188
1.8906,-1.0469,0.1719,-5.8594,17.5781,25.3906
1.1406,-1.1875,-0.8906,14.6484,-7.8125,8.7891
0.5312,-1.5,-0.4531,19.5312,4.8828,10.7422
0.2344,-1.6406,-0.25,26.3672,-11.7188,18.5547
0.9375,-1.375,-0.5469,41.0156,0.9766,17.5781
1.1094,-0.9062,-0.6406,23.4375,15.625,7.8125
0.125,-0.8125,-0.3125,12.6953,-3.9062,1.9531
-0.0625,-0.4531,-0.2656,7.8125,-4.8828,12.6953
0.2344,-0.0625,-0.2031,-1.9531,-11.7188,15.625
0.1406,0.2031,0.2344,-10.7422,-4.8828,7.8125
0.0625,0.1406,0,-20.5078,19.5312,-3.9062
0.0469,0.1562,-0.2969,-15.625,9.7656,-10.7422
0.0781,-0.5156,0.1719,-37.1094,-20.5078,-13.6719
0.2188,-0.9375,0.1094,-47.8516,-48.8281,-17.5781
0.8125,-2,-1,-46.875,-78.125,-23.4375
-0.5781,-2,-0.3125,-53.7109,7.8125,-19.5312
0.0625,-1.2344,-0.5312,-44.9219,33.2031,-15.625
1.1094,-1.4062,-0.5156,-34.1797,9.7656,-0.9766
1.1406,-1.6094,-0.6719,-23.4375,6.8359,-4.8828
0.75,-1.0312,-0.6875,-4.8828,-18.5547,-6.8359
0.3438,-0.6719,-0.75,0.9766,-41.9922,3.9062
0.2656,-0.4531,-0.7344,13.6719,-30.2734,8.7891
0.25,-0.3125,-0.5,25.3906,-19.5312,10.7422
0.1094,-0.1562,-0.2188,19.5312,-13.6719,14.6484
-0.1562,0.0938,-0.1562,9.7656,3.9062,17.5781
-0.2344,-0.2188,0.0938,14.6484,20.5078,11.7188
-0.2031,-0.3125,0.25,10.7422,21.4844,6.8359
0,-0.1406,0.1406,3.9062,18.5547,3.9062
0.0625,-0.2188,-0.1094,-1.9531,28.3203,0
0.0781,-0.5156,0.2031,2.9297,46.875,-7.8125
-0.1562,-1.25,-1.3125,3.9062,28.3203,-9.7656
0.9531,-2,0.3594,-8.7891,-5.8594,2.9297
1.5,-1.1094,0.2031,-1.9531,-14.6484,10.7422
0.625,-0.8125,-1.25,21.4844,-19.5312,-0.9766
0.0469,-1.3438,-0.1562,26.3672,-34.1797,3.9062
0.2188,-1.4219,-0.3125,38.0859,-19.5312,10.7422
0.6875,-1.5938,-0.75,46.875,-0.9766,7.8125
0.8594,-1.3594,-0.8594,41.0156,5.8594,4.8828
0.75,-1.2344,-0.6094,29.2969,0.9766,3.9062
0.125,-0.8438,-0.4375,18.5547,-5.8594,9.7656
0.25,-0.2812,-0.1719,9.7656,-14.6484,16.6016
0.2656,0.0156,-0.1094,-0.9766,-24.4141,15.625
0.2656,0.1094,0,-18.5547,-15.625,6.8359
0.0625,0.1719,0.0469,-23.4375,-5.8594,-1.9531
0.1562,0.2188,0,-14.6484,-10.7422,-5.8594
0.3125,-0.5312,0.1406,-33.2031,-23.4375,-12.6953
0.75,-1.4062,0.1094,-48.8281,-55.6641,-25.3906
1.2656,-2,-0.3594,-46.875,-72.2656,-45.8984
-0.7031,-2,-0.2812,-39.0625,-15.625,-39.0625
-0.4844,-0.5625,-0.7344,-33.2031,-1.9531,-31.25
0.3594,-1.0156,-0.5156,-19.5312,-2.9297,-12.6953
1.1094,-1.4219,-0.7188,-17.5781,-21.4844,-19.5312
1.2969,-0.9375,-0.8906,-7.8125,-27.3438,-14.6484
0.7188,-0.7031,-0.7969,4.8828,-44.9219,-11.7188
0.2188,-0.6406,-0.6094,19.5312,-47.8516,-8.7891
-0.125,-0.5938,-0.4844,30.2734,-38.0859,-3.9062
-0.1562,-0.3906,-0.2969,29.2969,-23.4375,0.9766
-0.0312,-0.2031,-0.125,13.6719,-10.7422,6.8359
-0.1875,-0.0938,0.0781,6.8359,1.9531,6.8359
-0.2188,-0.3906,0.1719,9.7656,12.6953,7.8125
-0.0781,-0.4844,0.3125,0,8.7891,2.9297
0.0469,-0.6094,-0.2656,-14.6484,10.7422,-4.8828
0.2656,-0.7656,0.8906,4.8828,44.9219,-17.5781
0.0938,-1.9062,-1.0625,6.8359,-6.8359,-10.7422
0.9062,-1.8906,0.2344,-3.9062,-27.3438,0.9766
0.1719,-0.7344,-0.0312,17.5781,-5.8594,0
0.4219,-1.0625,-0.5469,18.5547,-23.4375,4.8828
0.5938,-1.7031,-0.5,33.2031,-24.4141,6.8359
0.5,-1.6875,-0.7812,39.0625,0.9766,0.9766
0.8125,-1.5,-0.9219,47.8516,10.7422,0
1.1406,-1.2188,-0.9062,40.0391,13.6719,1.9531
1.0156,-0.9375,-0.7656,28.3203,4.8828,4.8828
0.25,-0.6406,-0.5156,21.4844,-8.7891,6.8359
0.1719,-0.2188,-0.2188,7.8125,-17.5781,11.7188
0.125,0.1094,0.1875,0,-29.2969,13.6719
0.2188,0.2188,-0.125,-7.8125,-8.7891,4.8828
0.0469,-0.2031,0.2969,-14.6484,4.8828,-6.8359
0.2031,-0.3906,0.5938,-17.5781,-10.7422,-13.6719
0.4375,-1.1562,-0.3438,-34.1797,-34.1797,-24.4141
0.5938,-2,-0.1719,-48.8281,-86.9141,-32.2266
-0.2188,-2,-0.0156,-45.8984,-70.3125,-33.2031
0.4219,-1.0312,-0.2031,-46.875,-13.6719,-29.2969
1.0469,-1.25,-0.875,-37.1094,-30.2734,-18.5547
0.9844,-1.3906,-0.6875,-35.1562,-14.6484,-26.3672
1.1562,-1.1719,-0.7188,-10.7422,-28.3203,-27.3438
0.5938,-0.7344,-0.5625,5.8594,-51.7578,-26.3672
0.0625,-0.4531,-0.7031,20.5078,-49.8047,-19.5312
-0.0312,-0.3906,-0.5156,23.4375,-45.8984,-5.8594
0.0625,-0.2344,-0.0781,15.625,-34.1797,4.8828
-0.1875,-0.1094,0.1406,0,-21.4844,12.6953
-0.5,-0.0312,0.3594,0,-5.8594,8.7891
-0.5781,0.1094,0.4062,0,9.7656,0
-0.0781,-0.1406,-0.5,-3.9062,18.5547,-1.9531
0.5312,-0.7812,0.75,-3.9062,45.8984,-5.8594
0.5469,-2,-0.375,-2.9297,43.9453,0
1.2969,-2,-0.0938,17.5781,-25.3906,0
0.5469,-0.7656,-0.0938,25.3906,-39.0625,-2.9297
0.5469,-1.1719,-0.2344,41.9922,-61.5234,-2.9297
0.0156,-1.6719,-0.7812,42.9688,-43.9453,-13.6719
-0.1406,-1.6875,-0.8281,50.7812,-3.9062,-13.6719
0.4688,-1.4844,-0.9375,53.7109,1.9531,-11.7188
0.8438,-1.1719,-0.7656,39.0625,3.9062,-1.9531
0.8594,-0.6875,-0.2812,16.6016,1.9531,0.9766
0.1094,-0.3125,-0.4531,13.6719,8.7891,0
0,-0.1562,-0.1875,6.8359,-17.5781,3.9062
0.2344,0.1406,0.125,-0.9766,-7.8125,1.9531
0.2812,-0.1719,-0.1094,-11.7188,26.3672,-7.8125
0.0938,-0.4375,0.2344,-35.1562,-4.8828,-19.5312
0.4844,-0.6719,0.0625,-33.2031,-41.0156,-25.3906
0.6719,-1.375,-0.0312,-36.1328,-98.6328,-34.1797
0.3906,-2,-0.4844,-43.9453,-90.8203,-31.25
0.1875,-2,-0.1719,-58.5938,-22.4609,-19.5312
0.4688,-1.3594,-0.6406,-39.0625,-29.2969,-25.3906
0.8125,-1.4688,-0.4531,-45.8984,-24.4141,-23.4375
0.7344,-1.0938,-0.5625,-23.4375,-27.3438,-25.3906
0.5469,-0.75,-0.7031,0,-47.8516,-25.3906
0.2656,-0.5156,-0.4844,13.6719,-58.5938,-23.4375
-0.0781,-0.1875,-0.3438,21.4844,-49.8047,-13.6719
-0.1094,-0.0312,-0.1562,18.5547,-27.3438,0
-0.2656,0.0625,0,16.6016,0,2.9297
-0.4688,0.125,0.125,12.6953,19.5312,2.9297
-0.375,-0.0156,0.2812,22.4609,26.3672,4.8828
0,-0.25,0.1406,21.4844,20.5078,3.9062
0.5469,-0.4531,-0.4219,0,-8.7891,0
0.8594,-0.375,0.2656,0.9766,2.9297,-13.6719
0.2812,-1.125,0.0938,18.5547,20.5078,-23.4375
0.4219,-2,0.4375,18.5547,-43.9453,-14.6484
0.4219,-1.7188,-0.875,9.7656,-40.0391,6.8359
-0.0156,-0.6875,-0.1094,25.3906,-48.8281,-3.9062
-0.0625,-1.4531,-0.5938,41.0156,-14.6484,-1.9531
0.4062,-1.6875,-0.75,41.9922,6.8359,-5.8594
0.6406,-1.375,-0.7969,41.0156,25.3906,-6.8359
1.2812,-1.2031,-0.8906,43.9453,16.6016,0
1.3125,-0.8438,-0.5469,24.4141,7.8125,-2.9297
0.3125,-0.5625,-0.5,18.5547,12.6953,-4.8828
-0.5156,-0.3438,-0.5156,7.8125,-1.9531,0
0.0469,-0.0781,-0.0781,-8.7891,-30.2734,8.7891
0.1406,0.2188,0.2031,-15.625,-6.8359,0.9766
0.0625,0.1094,-0.0312,-27.3438,3.9062,-6.8359
0.2656,-0.3438,0.1094,-26.3672,-17.5781,-12.6953
0.5312,-0.9531,0.1406,-32.2266,-39.0625,-21.4844
0.9375,-1.625,-0.2969,-47.8516,-55.6641,-34.1797
0.3594,-2,-0.1875,-43.9453,-61.5234,-39.0625
0.2031,-1.6562,-0.1719,-39.0625,-24.4141,-31.25
0.4844,-1.3594,-0.875,-31.25,-34.1797,-21.4844
0.6875,-1.4688,-0.8281,-29.2969,-12.6953,-21.4844
0.8906,-1.2188,-0.9531,-14.6484,-13.6719,-19.5312
0.9844,-1.0625,-0.8125,3.9062,-32.2266,-18.5547
0.4062,-0.7969,-0.8438,17.5781,-40.0391,-15.625
0.0781,-0.625,-0.5625,25.3906,-43.9453,-6.8359
-0.125,-0.1406,-0.3125,15.625,-37.1094,6.8359
-0.2188,-0.0312,-0.1562,9.7656,-11.7188,15.625
-0.2969,0.0625,0.2188,2.9297,2.9297,21.4844
-0.3594,0.1094,0.5,10.7422,14.6484,14.6484
-0.1875,0.0312,0.5469,14.6484,32.2266,6.8359
0.1875,-0.2812,-0.2812,7.8125,41.0156,-3.9062
0.8594,-0.6875,0.1875,1.9531,71.2891,-17.5781
0.5,-1.2031,-0.7656,15.625,45.8984,-10.7422
0.5312,-2,-0.4844,0,-8.7891,2.9297
1.1094,-1.0156,0.2188,14.6484,-32.2266,15.625
0.4375,-1.2969,-0.0625,36.1328,-71.2891,8.7891
0.0469,-1.5469,-0.8438,42.9688,-44.9219,0
0.4844,-1.8438,-0.8281,44.9219,3.9062,-3.9062
0.5781,-1.5,-0.6562,47.8516,10.7422,-5.8594
0.7031,-1.2344,-0.5938,44.9219,14.6484,1.9531
0.6406,-1.0625,-0.5469,28.3203,18.5547,2.9297
0.0625,-0.5938,-0.8594,23.4375,15.625,5.8594
0.0938,-0.1406,-0.4375,11.7188,-8.7891,11.7188
0.375,0.2812,0,-1.9531,-5.8594,6.8359
0.2031,-0.0625,0.2188,-18.5547,19.5312,-9.7656
0.2188,0,-0.2031,-24.4141,-1.9531,-15.625
0.4219,-0.8281,0.3594,-32.2266,-23.4375,-19.5312
0.8906,-1.5469,-0.4062,-50.7812,-56.6406,-32.2266
0.6562,-2,-0.3594,-53.7109,-88.8672,-43.9453
-0.9844,-2,-0.0312,-51.7578,-23.4375,-25.3906
0.2188,-1.2812,-0.4375,-50.7812,20.5078,-8.7891
1.3594,-1.7031,-0.5,-48.8281,-15.625,-5.8594
1.3125,-1.1562,-0.9375,-32.2266,-19.5312,-10.7422
0.8281,-0.7656,-0.8594,-8.7891,-54.6875,-7.8125
0.1719,-0.3438,-0.5,1.9531,-54.6875,-7.8125
-0.125,0.2344,-0.25,13.6719,-48.8281,0
-0.2812,0.4219,-0.1094,17.5781,-17.5781,7.8125
-0.3438,0.6875,0.2656,14.6484,15.625,11.7188
-0.5156,0.7031,0.5156,13.6719,29.2969,6.8359
-0.1406,0.0156,0.5469,26.3672,46.875,5.8594
0.2188,-0.9531,-0.4375,9.7656,41.9922,-4.8828
0.7969,-1.6875,0.8594,-14.6484,42.9688,-29.2969
0.1094,-2,-0.4219,-22.4609,17.5781,-19.5312
0.2188,-1.9844,0.3906,-2.9297,14.6484,16.6016
0.3594,-0.75,0.6094,11.7188,-20.5078,17.5781
0.6094,-1.5156,-0.6562,33.2031,-61.5234,18.5547
0.5312,-1.7812,-1.1094,36.1328,-35.1562,4.8828
0.2969,-1.4844,-0.9219,42.9688,17.5781,-3.9062
0.7031,-1.1719,-0.6719,50.7812,29.2969,-2.9297
1.0469,-1.0938,-0.6875,46.875,27.3438,3.9062
1.1406,-0.7656,-0.4844,22.4609,4.8828,5.8594
-0.0625,-0.5,-0.8594,26.3672,-3.9062,2.9297
-0.0625,-0.125,-0.4062,12.6953,-18.5547,12.6953
0.0156,0.1562,0.0781,-0.9766,-10.7422,11.7188
0.0781,0.3438,0.4844,-7.8125,5.8594,2.9297
0.1719,0.2344,-0.2188,-9.7656,17.5781,-8.7891
0.3125,-0.1719,-0.1406,-20.5078,-32.2266,-12.6953
0.4062,-0.7188,0.2344,-35.1562,-51.7578,-14.6484
0.5938,-2,-0.6094,-48.8281,-63.4766,-27.3438
0.0156,-2,0,-41.0156,-23.4375,-40.0391
-0.1719,-1.0625,-0.4062,-29.2969,18.5547,-41.9922
0.7031,-1.0781,-0.4375,-36.1328,2.9297,-21.4844
1.5781,-1.5781,-0.625,-20.5078,-4.8828,-19.5312
1.2812,-1.2656,-0.6719,-1.9531,-25.3906,-17.5781
0.6094,-0.75,-0.6406,1.9531,-64.4531,-9.7656
0.0312,-0.4062,-0.5625,6.8359,-54.6875,-7.8125
-0.1719,-0.2812,-0.2344,19.5312,-31.25,-5.8594
-0.2812,-0.0469,0,16.6016,-5.8594,3.9062
-0.4219,0.3125,0.2344,9.7656,22.4609,11.7188
-0.25,0.3906,0.5781,24.4141,43.9453,15.625
-0.2188,-0.5469,0.2969,13.6719,20.5078,19.5312
-0.0156,-0.1875,-0.0625,1.9531,-10.7422,0.9766
0.6094,-0.9688,-1.5625,-25.3906,-5.8594,-5.8594
0,-1.6719,0.2031,-15.625,62.5,-21.4844
0.2812,-2,0.6094,0,-7.8125,-12.6953
1.2344,-0.9219,0.4531,1.9531,-4.8828,11.7188
1.0312,-0.4844,-1.6719,15.625,-6.8359,2.9297
0,-1.375,0.1094,31.25,-41.0156,-3.9062
0.4062,-1.9375,-0.8125,40.0391,-11.7188,7.8125
0.75,-1.4062,-0.625,43.9453,-6.8359,7.8125
1.0312,-1.3125,-0.5781,57.6172,7.8125,3.9062
1.2344,-1.0625,-0.7969,41.9922,-8.7891,5.8594
0.75,-0.8594,-0.5312,30.2734,-9.7656,0
-0.2031,-0.7344,-0.2812,18.5547,-15.625,1.9531
-0.1562,-0.1875,-0.125,7.8125,-24.4141,9.7656
-0.1094,-0.0469,0.0625,-9.7656,-6.8359,6.8359
-0.0312,0.125,0.1406,-13.6719,19.5312,0
0.2031,0.375,-0.125,-11.7188,9.7656,-7.8125
0.2656,-0.3281,-0.0938,-24.4141,-11.7188,-14.6484
0.2188,-0.8906,-0.0625,-37.1094,-35.1562,-20.5078
0.4062,-1.7812,-0.5625,-45.8984,-42.9688,-26.3672
0.4219,-2,-0.0312,-44.9219,-35.1562,-23.4375
0.2812,-1.3438,-0.5938,-33.2031,-22.4609,-23.4375
0.2812,-1.0156,-0.8906,-34.1797,0,-10.7422
0.9375,-1.6094,-0.8438,-10.7422,10.7422,-4.8828
0.875,-1.125,-0.9531,4.8828,-10.7422,-12.6953
0.375,-0.3125,-0.6094,6.8359,-25.3906,-10.7422
0.1406,0.0781,-0.375,9.7656,-20.5078,-0.9766
-0.1875,0.1875,-0.2031,10.7422,2.9297,8.7891
-0.3281,0.25,0.0156,11.7188,18.5547,12.6953
-0.2188,0.2188,0.25,15.625,26.3672,18.5547
-0.0938,-0.5781,0.3281,17.5781,30.2734,13.6719
-0.0938,-0.3906,0.2031,8.7891,22.4609,0
0.0469,-0.8594,-0.625,-1.9531,7.8125,-6.8359
0.3438,-1.4375,0.375,-6.8359,41.0156,-24.4141
-0.0938,-2,-0.9844,-1.9531,56.6406,-22.4609
0.3281,-1.5312,0.5938,0,20.5078,9.7656
0.8125,-0.8438,0.2812,-5.8594,11.7188,16.6016
1,-1.2188,-0.625,15.625,-10.7422,16.6016
0.6719,-1.8281,-0.7188,26.3672,-15.625,13.6719
0.7656,-1.4688,-0.375,34.1797,10.7422,11.7188
0.875,-1.3281,-0.4062,43.9453,10.7422,7.8125
1.2031,-1.1875,-0.9375,33.2031,10.7422,7.8125
0.6875,-0.9844,-0.5625,19.5312,-3.9062,3.9062
-0.0469,-0.7344,-0.5312,9.7656,-6.8359,7.8125
0,-0.2031,-0.1719,0.9766,-7.8125,12.6953
0.1562,0,0.0781,-13.6719,0.9766,8.7891
-0.0156,0.1719,0.3906,-18.5547,13.6719,0
0.0312,0.4375,-0.2656,-5.8594,11.7188,-7.8125
0.0625,-0.1094,-0.0312,-28.3203,-3.9062,-12.6953
0.1406,-0.6562,0.0469,-37.1094,-10.7422,-16.6016
0.5156,-1.3438,-0.0938,-43.9453,-41.9922,-27.3438
0.3594,-2,-1,-42.9688,-47.8516,-36.1328
0.2188,-1.7812,-0.2969,-29.2969,3.9062,-19.5312
0.1875,-0.8281,-0.4375,-34.1797,10.7422,-14.6484
1.0156,-1.0156,-0.7812,-16.6016,10.7422,-7.8125
0.8906,-1.2188,-0.75,-7.8125,-0.9766,-5.8594
0.5781,-1.0781,-0.875,7.8125,-6.8359,-3.9062
0.2344,-0.7031,-0.8281,9.7656,-3.9062,0
0,-0.4531,-0.4375,8.7891,4.8828,3.9062
-0.25,-0.1719,-0.125,7.8125,25.3906,9.7656
-0.25,0.1094,0.0625,10.7422,48.8281,17.5781
-0.0625,0,0.2812,14.6484,43.9453,25.3906
0.1406,-0.4375,0.125,10.7422,24.4141,20.5078
0.2031,-0.3125,-0.0625,5.8594,9.7656,5.8594
0.0625,-0.5781,-0.7188,-0.9766,19.5312,-11.7188
0.4844,-1.3438,0.5781,4.8828,67.3828,-31.25
0.1094,-2,0.0625,24.4141,92.7734,-29.2969
0.5,-1.4062,0.3125,-12.6953,7.8125,19.5312
0.7969,-0.5,-0.5312,-7.8125,-2.9297,17.5781
0.75,-1.2344,-0.1094,-11.7188,23.4375,18.5547
0.5,-1.7031,-0.2969,5.8594,14.6484,23.4375
0.5625,-1.5156,0.0312,19.5312,-8.7891,24.4141
1.4219,-1.0469,-0.75,33.2031,34.1797,16.6016
0.7031,-0.9219,-0.3125,11.7188,2.9297,10.7422
0.4375,-0.8125,-0.4531,4.8828,0,11.7188
0.0938,-0.5312,-0.2344,-1.9531,0,15.625
0.0781,-0.2812,0,-7.8125,-1.9531,14.6484
-0.0938,-0.0938,-0.0781,-11.7188,3.9062,9.7656
-0.0938,-0.0156,-0.1094,-21.4844,18.5547,4.8828
0.0625,0.0469,0.0625,-24.4141,24.4141,-0.9766
0.0312,0.0938,0.1875,-25.3906,22.4609,-5.8594
0.125,-0.4219,-0.0625,-35.1562,7.8125,-9.7656
0.1094,-1.2031,-0.4688,-45.8984,-17.5781,-18.5547
0.0781,-2,-1.25,-51.7578,0,-22.4609
0.4375,-2,-0.1406,-45.8984,16.6016,-18.5547
0.125,-1.4219,-1.2969,-48.8281,4.8828,-11.7188
0.3594,-1.5469,-1.1875,-42.9688,14.6484,5.8594
0.8906,-1.2812,-1.1406,-38.0859,-7.8125,6.8359
1.0938,-0.8438,-0.9531,-23.4375,-39.0625,15.625
0.2656,-0.4219,-0.7656,-11.7188,-38.0859,16.6016
-0.25,-0.2344,-0.875,0,0,15.625
-0.4062,-0.3438,-0.5156,11.7188,24.4141,11.7188
-0.3438,-0.1406,-0.0469,13.6719,41.9922,13.6719
-0.1562,0.0938,0.2969,17.5781,49.8047,19.5312
-0.1719,0.2344,0.5156,21.4844,41.9922,21.4844
0.0469,-0.1562,0.4688,23.4375,41.9922,25.3906
-0.2656,-1.25,-0.0312,11.7188,48.8281,19.5312
0.1875,-2,-1.3594,-17.5781,48.8281,9.7656
0.1094,-1.8125,0.2656,-4.8828,57.6172,2.9297
-0.0625,-1.5312,0.2031,-11.7188,41.9922,21.4844
0.625,-0.8281,0.2188,0.9766,6.8359,28.3203
1.5156,-1.1406,-0.4375,20.5078,4.8828,26.3672
0.6875,-1.4062,-0.75,16.6016,12.6953,2.9297
0.5156,-1.5,-0.8281,28.3203,27.3438,0
0.6562,-1.2812,-0.8281,32.2266,25.3906,-1.9531
0.7656,-0.9844,-0.7344,35.1562,28.3203,0
0.7812,-0.9062,-0.7656,33.2031,24.4141,0.9766
0.5469,-0.75,-0.5781,20.5078,29.2969,0
0,-0.7188,-0.4375,4.8828,22.4609,1.9531
-0.1094,-0.375,-0.0312,-4.8828,8.7891,4.8828
-0.0469,-0.0469,0.1719,-16.6016,5.8594,1.9531
-0.0781,0.0938,0.2656,-26.3672,18.5547,-1.9531
0.125,0.0938,0,-26.3672,21.4844,-8.7891
0.0312,-0.6094,-0.5938,-43.9453,3.9062,-18.5547
-0.0938,-1.25,-0.4062,-53.7109,1.9531,-21.4844
0.0156,-2,-0.2812,-54.6875,-8.7891,-19.5312
-0.0781,-2,-0.5469,-54.6875,-15.625,-9.7656
