ax_s,ay_s,az_s,gx_s,gy_s,gz_s
-0.8906,0.4375,-0.0938,2.9297,34.1797,1.9531
-0.8906,0.5156,0.125,9.7656,41.9922,4.8828
-1.0312,0.5781,0.4062,10.7422,34.1797,0
-1,0.5781,0.6094,19.5312,22.4609,-0.9766
-1.0312,0.5312,0.375,30.2734,11.7188,-3.9062
-1.0781,0.3125,-0.0312,27.3438,10.7422,-5.8594
-1.0469,0.2188,-0.1875,18.5547,13.6719,-8.7891
-0.8906,0.2031,0.0312,6.8359,14.6484,-9.7656
-0.8125,0.3438,0.2812,0,11.7188,-5.8594
-0.7344,0.4219,0.2969,0.9766,7.8125,-8.7891
-0.6875,0.4062,0.1875,0.9766,8.7891,-10.7422
-0.6875,0.3594,0.0938,-0.9766,5.8594,-10.7422
-0.6406,0.3438,0.0469,-4.8828,5.8594,-7.8125
-0.5781,0.3281,-0.0156,-4.8828,1.9531,-7.8125
-0.5781,0.2812,-0.0625,-7.8125,-1.9531,-2.9297
-0.7031,0.2656,-0.0781,-9.7656,-5.8594,0.9766
-0.8906,0.2188,-0.2031,-8.7891,-4.8828,1.9531
-1.2344,0.0938,-0.375,-7.8125,-2.9297,0
-1.3906,0.0625,-0.5312,-14.6484,1.9531,-1.9531
-1.2188,0.1406,-0.5938,-16.6016,6.8359,-4.8828
-0.875,0.375,-0.375,-15.625,7.8125,-3.9062
-0.7344,0.4531,-0.1094,-5.8594,0,-4.8828
-0.7344,0.3906,-0.1406,0.9766,0,-3.9062
-1.2188,0.4688,-0.3281,5.8594,-0.9766,0
-1.1562,0.1875,-0.5156,0,2.9297,0
-0.8438,0.1094,-0.0781,-3.9062,-0.9766,-0.9766
-0.7188,0.2812,0.375,5.8594,-13.6719,0
-0.8281,0.5938,0.1875,-2.9297,-12.6953,3.9062
-0.7656,0.5156,0.1406,-6.8359,-8.7891,8.7891
-0.8438,0.4219,0.2344,-1.9531,-13.6719,11.7188
-1.0156,0.1562,0.375,0.9766,-17.5781,6.8359
-1.0938,0,0.25,-4.8828,-11.7188,7.8125
-1.0625,0.0938,0.2188,-11.7188,-8.7891,3.9062
-0.9688,0.3281,0.1719,-12.6953,-8.7891,0
-0.8906,0.4531,0.1094,-8.7891,-9.7656,0
-0.8281,0.4531,0.1406,-9.7656,-6.8359,0
-0.8125,0.5,0.1562,-8.7891,-6.8359,1.9531
-0.8906,0.375,0.1562,0,-9.7656,1.9531
-0.9219,0.2812,0.1875,2.9297,-12.6953,2.9297
-0.9531,0.25,0.1875,0.9766,-10.7422,2.9297
-0.9844,0.2344,0.1406,0.9766,-9.7656,1.9531
-0.9688,0.2188,0.125,2.9297,-8.7891,0.9766
-1,0.2031,0.1094,4.8828,-9.7656,0
-0.9844,0.2969,0.0781,8.7891,-9.7656,-0.9766
-0.9062,0.4375,0.0938,10.7422,-8.7891,-1.9531
-0.9219,0.375,0.1094,12.6953,-6.8359,-0.9766
-0.9062,0.2031,0.1719,16.6016,-5.8594,0
-0.9688,0.125,0.1406,17.5781,-3.9062,0
-1.1094,0.1406,0.0781,20.5078,-0.9766,0
-1.125,0.4062,0.0469,26.3672,1.9531,-4.8828
-1.0312,0.7031,0,29.2969,3.9062,-6.8359
-0.9219,0.8281,0.0469,27.3438,10.7422,-0.9766
-0.8594,0.7969,0.1406,36.1328,13.6719,1.9531
-0.9062,0.6875,0.1406,46.875,10.7422,2.9297
-0.9062,0.6094,0.125,48.8281,7.8125,2.9297
-0.8906,0.5156,0.1562,43.9453,5.8594,1.9531
-0.8594,0.5938,0.0781,42.9688,2.9297,2.9297
-0.8906,0.5156,0.0781,36.1328,2.9297,1.9531
-0.8438,0.4219,0.0469,30.2734,1.9531,2.9297
-0.75,0.4062,0.0312,22.4609,3.9062,5.8594
-0.7188,0.4375,0,21.4844,2.9297,7.8125
-0.75,0.4219,-0.0469,19.5312,0,7.8125
-0.7812,0.3906,-0.0781,18.5547,-1.9531,6.8359
-0.7969,0.4062,-0.125,17.5781,-5.8594,5.8594
-0.7656,0.4375,-0.1094,18.5547,-7.8125,3.9062
-0.7188,0.3906,-0.0938,19.5312,-6.8359,3.9062
-0.7656,0.3281,-0.0938,18.5547,-6.8359,4.8828
-0.8281,0.2969,-0.1562,15.625,-8.7891,4.8828
-0.8594,0.25,-0.1875,13.6719,-9.7656,3.9062
-0.8438,0.2969,-0.2812,12.6953,-9.7656,2.9297
-0.8594,0.375,-0.3594,15.625,-9.7656,1.9531
-0.9062,0.375,-0.375,13.6719,-6.8359,2.9297
-0.9375,0.3281,-0.4062,8.7891,-4.8828,1.9531
-0.9219,0.3125,-0.375,6.8359,-3.9062,0.9766
-0.875,0.2969,-0.3594,5.8594,-3.9062,-0.9766
-0.8438,0.3125,-0.3594,5.8594,-4.8828,-2.9297
-0.9375,0.4375,-0.3594,8.7891,-4.8828,-3.9062
-1.1094,0.5938,-0.2969,11.7188,-4.8828,-2.9297
-1.0938,0.5938,-0.2812,11.7188,-3.9062,-2.9297
-0.9062,0.3438,-0.4062,10.7422,0,-3.9062
-0.6406,0.2969,-0.0469,12.6953,3.9062,-2.9297
-0.8906,0.4375,-0.0312,6.8359,-0.9766,0.9766
-1,0.3594,0.0156,0.9766,-3.9062,2.9297
-0.9375,0.2656,0,1.9531,-4.8828,0
-0.8438,0.3125,0.0469,6.8359,-6.8359,0
-0.875,0.3125,0,4.8828,-5.8594,0
-0.9062,0.2969,-0.0156,3.9062,-5.8594,0
-0.9688,0.3281,-0.0312,0.9766,-6.8359,0
-0.9375,0.375,0,0.9766,-4.8828,0
-0.8594,0.375,0.0156,3.9062,-2.9297,0
-0.8594,0.375,0,7.8125,-1.9531,0
-0.9531,0.2656,-0.0781,11.7188,-3.9062,-0.9766
-1.0156,0.1875,-0.0312,13.6719,-5.8594,-0.9766
-0.9688,0.2656,-0.0781,10.7422,-6.8359,-0.9766
-0.9375,0.2656,-0.0625,10.7422,-7.8125,-0.9766
-0.9688,0.2344,-0.0469,8.7891,-7.8125,0
-0.9844,0.1875,-0.0625,6.8359,-5.8594,0
-0.9844,0.1719,-0.0156,3.9062,-4.8828,0
-0.9688,0.1562,-0.0312,1.9531,-4.8828,0
-0.9375,0.1562,-0.0156,1.9531,-4.8828,0
-0.9375,0.2188,0,0,-3.9062,0
-1,0.2812,-0.0312,0,-3.9062,0
-0.9531,0.2812,-0.0469,0,-2.9297,0
-0.9219,0.25,-0.0156,-0.9766,-2.9297,0
-0.9375,0.2344,0,-0.9766,-1.9531,0
-1,0.2188,-0.0156,-2.9297,-0.9766,0.9766
-1,0.2344,-0.0156,-2.9297,-0.9766,0
-0.9219,0.2656,0.0312,-1.9531,0,0
-0.8906,0.2656,0.0938,-0.9766,0,0
-0.875,0.2344,0.0469,-1.9531,-1.9531,0
-0.9375,0.2031,0.0312,-2.9297,-2.9297,-0.9766
-1.0469,0.2031,0,-3.9062,-1.9531,-1.9531
-1.0625,0.2344,0,-2.9297,0,-2.9297
-0.9219,0.375,0,-1.9531,2.9297,-0.9766
-0.8594,0.4062,0.0469,-1.9531,3.9062,0
-0.875,0.3594,0.0156,-1.9531,3.9062,0
-0.9531,0.3125,0.0312,-0.9766,2.9297,0.9766
-1,0.25,0.0156,0,1.9531,0
-0.9844,0.2344,0.0312,0,1.9531,0
-0.9531,0.2188,0.0312,-1.9531,1.9531,0
-0.9531,0.25,0.0156,-3.9062,2.9297,0
-0.9688,0.2656,-0.0156,-4.8828,3.9062,0.9766
-0.9531,0.2656,0,-4.8828,4.8828,0.9766
-0.9375,0.2656,0,-5.8594,5.8594,0.9766
-0.9375,0.2656,-0.0156,-6.8359,5.8594,0.9766
-0.9375,0.2969,-0.0156,-6.8359,6.8359,0.9766
-0.9531,0.2812,-0.0312,-6.8359,7.8125,1.9531
-0.9688,0.25,-0.0156,-6.8359,7.8125,1.9531
-0.9688,0.2344,-0.0156,-7.8125,8.7891,1.9531
-0.9688,0.25,-0.0312,-8.7891,8.7891,1.9531
-0.9531,0.2344,-0.0312,-9.7656,7.8125,1.9531
-0.9531,0.2656,-0.0312,-10.7422,8.7891,1.9531
-0.9531,0.2656,-0.0781,-12.6953,9.7656,1.9531
-0.9375,0.25,-0.0625,-12.6953,9.7656,1.9531
-0.9219,0.2812,-0.0625,-13.6719,9.7656,1.9531
-0.9219,0.3125,-0.1406,-13.6719,9.7656,1.9531
-0.9062,0.3125,-0.125,-12.6953,10.7422,1.9531
-0.8906,0.3281,-0.1406,-12.6953,10.7422,1.9531
-0.875,0.3438,-0.0938,-11.7188,10.7422,2.9297
-0.8906,0.3125,-0.125,-11.7188,9.7656,2.9297
-0.9062,0.2812,-0.125,-11.7188,9.7656,2.9297
-0.9062,0.2656,-0.125,-13.6719,7.8125,2.9297
-0.9062,0.25,-0.125,-14.6484,6.8359,1.9531
-0.8906,0.2344,-0.1719,-17.5781,6.8359,2.9297
-0.9219,0.2031,-0.2812,-19.5312,7.8125,1.9531
-0.9688,0.2188,-0.3281,-20.5078,7.8125,0.9766
-0.9844,0.3594,-0.4531,-20.5078,11.7188,0
-1.1406,0.5469,-0.4844,-16.6016,11.7188,-0.9766
-1,0.5312,-0.5,-15.625,8.7891,-1.9531
-0.8281,0.3281,-0.4531,-13.6719,7.8125,-2.9297
-0.7031,0.0781,-0.4688,-11.7188,8.7891,-7.8125
-0.9062,-0.125,-0.4688,-9.7656,7.8125,-11.7188
-1.2188,-0.1719,-0.1719,-5.8594,2.9297,-19.5312
-1.1875,0.1562,0.1875,-13.6719,-2.9297,-22.4609
-0.9844,0.5156,0.1406,-17.5781,6.8359,-20.5078
-0.8594,0.6875,-0.1094,-20.5078,12.6953,-20.5078
-0.8594,0.5781,-0.3594,-24.4141,13.6719,-18.5547
-0.7969,0.5312,-0.1875,-20.5078,7.8125,-18.5547
-0.9062,0.1875,-0.0469,-15.625,3.9062,-19.5312
-0.9844,0.0469,-0.0156,-15.625,1.9531,-20.5078
-1,-0.0625,0.0469,-22.4609,3.9062,-20.5078
-0.9531,0.0156,0.0312,-35.1562,5.8594,-19.5312
-0.9219,0.0938,0.0469,-44.9219,5.8594,-17.5781
-0.9062,0.1406,0.0469,-51.7578,7.8125,-12.6953
-0.8438,0.2344,0.0625,-51.7578,10.7422,-9.7656
-0.7969,0.3125,0,-47.8516,11.7188,-8.7891
-0.8125,0.3438,-0.0156,-45.8984,8.7891,-7.8125
-0.9688,0.3438,-0.1094,-41.9922,6.8359,-8.7891
-1,0.375,-0.3281,-34.1797,4.8828,-8.7891
-0.9844,0.3594,-0.4219,-23.4375,1.9531,-7.8125
-1,0.3281,-0.4375,-17.5781,1.9531,-5.8594
-0.8906,0.2344,-0.3281,-15.625,5.8594,-4.8828
-0.8438,0.3281,0,-16.6016,2.9297,-2.9297
